time,P
20050228:1707,0
20050228:1807,0
20050228:1907,0
20050228:2007,0
20050228:2107,0
20050228:2207,0
20050228:2307,0
20050301:0007,0
20050301:0107,0
20050301:0207,0
20050301:0307,0
20050301:0407,0
20050301:0507,20.02
20050301:0607,236.98
20050301:0707,460.15
20050301:0807,635.11
20050301:0907,753.22
20050301:1007,813.84
20050301:1107,802.04
20050301:1207,741.65
20050301:1307,628.16
20050301:1407,472.19
20050301:1507,254.79
20050301:1607,16.44
20050301:1707,0
20050301:1807,0
20050301:1907,0
20050301:2007,0
20050301:2107,0
20050301:2207,0
20050301:2307,0
20050302:0007,0
20050302:0107,0
20050302:0207,0
20050302:0307,0
20050302:0407,0
20050302:0507,21.32
20050302:0607,238.43
20050302:0707,461.33
20050302:0807,632.21
20050302:0907,734.59
20050302:1007,782.09
20050302:1107,784.58
20050302:1207,720.41
20050302:1307,617.6
20050302:1407,460.44
20050302:1507,253.46
20050302:1607,16.32
20050302:1707,0
20050302:1807,0
20050302:1907,0
20050302:2007,0
20050302:2107,0
20050302:2207,0
20050302:2307,0
20050303:0007,0
20050303:0107,0
20050303:0207,0
20050303:0307,0
20050303:0407,0
20050303:0507,23.29
20050303:0607,246.1
20050303:0707,462.3
20050303:0807,620.33
20050303:0907,726.04
20050303:1007,776.88
20050303:1107,771.83
20050303:1207,705.69
20050303:1307,603.18
20050303:1407,470.39
20050303:1507,243.57
20050303:1607,16.93
20050303:1707,0
20050303:1807,0
20050303:1907,0
20050303:2007,0
20050303:2107,0
20050303:2207,0
20050303:2307,0
20050304:0007,0
20050304:0107,0
20050304:0207,0
20050304:0307,0
20050304:0407,0
20050304:0507,25.18
20050304:0607,249.64
20050304:0707,459.9
20050304:0807,608.36
20050304:0907,711.49
20050304:1007,782.84
20050304:1107,793.49
20050304:1207,744.45
20050304:1307,629.02
20050304:1407,456.63
20050304:1507,238.19
20050304:1607,15.69
20050304:1707,0
20050304:1807,0
20050304:1907,0
20050304:2007,0
20050304:2107,0
20050304:2207,0
20050304:2307,0
20050305:0007,0
20050305:0107,0
20050305:0207,0
20050305:0307,0
20050305:0407,0
20050305:0507,15.78
20050305:0607,184.99
20050305:0707,390.98
20050305:0807,570.97
20050305:0907,697.62
20050305:1007,773.05
20050305:1107,791.61
20050305:1207,730.15
20050305:1307,617.3
20050305:1407,465.68
20050305:1507,245.53
20050305:1607,17.11
20050305:1707,0
20050305:1807,0
20050305:1907,0
20050305:2007,0
20050305:2107,0
20050305:2207,0
20050305:2307,0
20050306:0007,0
20050306:0107,0
20050306:0207,0
20050306:0307,0
20050306:0407,0
20050306:0507,28.88
20050306:0607,249.63
20050306:0707,470.35
20050306:0807,642.86
20050306:0907,755.31
20050306:1007,806.25
20050306:1107,794.8
20050306:1207,727.9
20050306:1307,606.09
20050306:1407,457.41
20050306:1507,245.39
20050306:1607,17.81
20050306:1707,0
20050306:1807,0
20050306:1907,0
20050306:2007,0
20050306:2107,0
20050306:2207,0
20050306:2307,0
20050307:0007,0
20050307:0107,0
20050307:0207,0
20050307:0307,0
20050307:0407,0
20050307:0507,30.71
20050307:0607,251.53
20050307:0707,467.87
20050307:0807,630.98
20050307:0907,739.97
20050307:1007,788.08
20050307:1107,774.18
20050307:1207,706.81
20050307:1307,595.23
20050307:1407,441.43
20050307:1507,250.74
20050307:1607,17.71
20050307:1707,0
20050307:1807,0
20050307:1907,0
20050307:2007,0
20050307:2107,0
20050307:2207,0
20050307:2307,0
20050308:0007,0
20050308:0107,0
20050308:0207,0
20050308:0307,0
20050308:0407,0
20050308:0507,28.36
20050308:0607,251.29
20050308:0707,464.64
20050308:0807,617.75
20050308:0907,725.69
20050308:1007,771.29
20050308:1107,755.6
20050308:1207,699.75
20050308:1307,579
20050308:1407,436.3
20050308:1507,248.06
20050308:1607,17.63
20050308:1707,0
20050308:1807,0
20050308:1907,0
20050308:2007,0
20050308:2107,0
20050308:2207,0
20050308:2307,0
20050309:0007,0
20050309:0107,0
20050309:0207,0
20050309:0307,0
20050309:0407,0
20050309:0507,30.43
20050309:0607,247.1
20050309:0707,462.45
20050309:0807,618.47
20050309:0907,716.24
20050309:1007,755.16
20050309:1107,743.11
20050309:1207,675.44
20050309:1307,586.95
20050309:1407,452.39
20050309:1507,236.78
20050309:1607,17.48
20050309:1707,0
20050309:1807,0
20050309:1907,0
20050309:2007,0
20050309:2107,0
20050309:2207,0
20050309:2307,0
20050310:0007,0
20050310:0107,0
20050310:0207,0
20050310:0307,0
20050310:0407,0
20050310:0507,24.84
20050310:0607,246.67
20050310:0707,459.2
20050310:0807,615.88
20050310:0907,703.01
20050310:1007,769.24
20050310:1107,747.27
20050310:1207,676.63
20050310:1307,588.64
20050310:1407,420.87
20050310:1507,240.89
20050310:1607,17.94
20050310:1707,0
20050310:1807,0
20050310:1907,0
20050310:2007,0
20050310:2107,0
20050310:2207,0
20050310:2307,0
20050311:0007,0
20050311:0107,0
20050311:0207,0
20050311:0307,0
20050311:0407,0
20050311:0507,2.08
20050311:0607,210.24
20050311:0707,449.82
20050311:0807,634.54
20050311:0907,751.68
20050311:1007,792.67
20050311:1107,805.87
20050311:1207,752.39
20050311:1307,649
20050311:1407,460.8
20050311:1507,194.8
20050311:1607,18.55
20050311:1707,0
20050311:1807,0
20050311:1907,0
20050311:2007,0
20050311:2107,0
20050311:2207,0
20050311:2307,0
20050312:0007,0
20050312:0107,0
20050312:0207,0
20050312:0307,0
20050312:0407,0
20050312:0507,10.82
20050312:0607,102.34
20050312:0707,60.07
20050312:0807,583.54
20050312:0907,741.65
20050312:1007,434.06
20050312:1107,820.33
20050312:1207,773.76
20050312:1307,657.13
20050312:1407,461.15
20050312:1507,256.22
20050312:1607,18.9
20050312:1707,0
20050312:1807,0
20050312:1907,0
20050312:2007,0
20050312:2107,0
20050312:2207,0
20050312:2307,0
20050313:0007,0
20050313:0107,0
20050313:0207,0
20050313:0307,0
20050313:0407,0
20050313:0507,0.39
20050313:0607,242.38
20050313:0707,463.24
20050313:0807,649.57
20050313:0907,758.22
20050313:1007,819.02
20050313:1107,828.31
20050313:1207,772.67
20050313:1307,656.2
20050313:1407,476.55
20050313:1507,259.39
20050313:1607,17.46
20050313:1707,0
20050313:1807,0
20050313:1907,0
20050313:2007,0
20050313:2107,0
20050313:2207,0
20050313:2307,0
20050314:0007,0
20050314:0107,0
20050314:0207,0
20050314:0307,0
20050314:0407,0
20050314:0507,37.67
20050314:0607,259.91
20050314:0707,293.3
20050314:0807,619.52
20050314:0907,741.85
20050314:1007,738.68
20050314:1107,767.5
20050314:1207,702.21
20050314:1307,589.44
20050314:1407,474.47
20050314:1507,251.81
20050314:1607,19.48
20050314:1707,0
20050314:1807,0
20050314:1907,0
20050314:2007,0
20050314:2107,0
20050314:2207,0
20050314:2307,0
20050315:0007,0
20050315:0107,0
20050315:0207,0
20050315:0307,0
20050315:0407,0
20050315:0507,43.7
20050315:0607,271.01
20050315:0707,484.82
20050315:0807,651.12
20050315:0907,758.38
20050315:1007,817.35
20050315:1107,825.48
20050315:1207,752.47
20050315:1307,643.26
20050315:1407,463.17
20050315:1507,243.7
20050315:1607,19.51
20050315:1707,0
20050315:1807,0
20050315:1907,0
20050315:2007,0
20050315:2107,0
20050315:2207,0
20050315:2307,0
20050316:0007,0
20050316:0107,0
20050316:0207,0
20050316:0307,0
20050316:0407,0
20050316:0507,45.67
20050316:0607,274.62
20050316:0707,495.26
20050316:0807,665.76
20050316:0907,771.99
20050316:1007,822
20050316:1107,825
20050316:1207,763.41
20050316:1307,652.46
20050316:1407,474.4
20050316:1507,228.34
20050316:1607,20.26
20050316:1707,0
20050316:1807,0
20050316:1907,0
20050316:2007,0
20050316:2107,0
20050316:2207,0
20050316:2307,0
20050317:0007,0
20050317:0107,0
20050317:0207,0
20050317:0307,0
20050317:0407,0
20050317:0507,44.54
20050317:0607,262.64
20050317:0707,481.31
20050317:0807,657.61
20050317:0907,778.81
20050317:1007,820.58
20050317:1107,823.63
20050317:1207,758.69
20050317:1307,638.81
20050317:1407,464.8
20050317:1507,242.78
20050317:1607,19.68
20050317:1707,0
20050317:1807,0
20050317:1907,0
20050317:2007,0
20050317:2107,0
20050317:2207,0
20050317:2307,0
20050318:0007,0
20050318:0107,0
20050318:0207,0
20050318:0307,0
20050318:0407,0
20050318:0507,50.27
20050318:0607,279.84
20050318:0707,492.46
20050318:0807,667.29
20050318:0907,780
20050318:1007,826.13
20050318:1107,814.8
20050318:1207,746.17
20050318:1307,626.77
20050318:1407,455.32
20050318:1507,233.54
20050318:1607,20.34
20050318:1707,0
20050318:1807,0
20050318:1907,0
20050318:2007,0
20050318:2107,0
20050318:2207,0
20050318:2307,0
20050319:0007,0
20050319:0107,0
20050319:0207,0
20050319:0307,0
20050319:0407,0
20050319:0507,52.05
20050319:0607,274.26
20050319:0707,496.38
20050319:0807,672.41
20050319:0907,786.51
20050319:1007,831.81
20050319:1107,816.18
20050319:1207,737.58
20050319:1307,644.03
20050319:1407,444.95
20050319:1507,225
20050319:1607,20.31
20050319:1707,0
20050319:1807,0
20050319:1907,0
20050319:2007,0
20050319:2107,0
20050319:2207,0
20050319:2307,0
20050320:0007,0
20050320:0107,0
20050320:0207,0
20050320:0307,0
20050320:0407,0
20050320:0507,54.45
20050320:0607,283.06
20050320:0707,494.08
20050320:0807,659.75
20050320:0907,777.99
20050320:1007,822.73
20050320:1107,806.94
20050320:1207,742.41
20050320:1307,612.3
20050320:1407,448.96
20050320:1507,236.54
20050320:1607,20.22
20050320:1707,0
20050320:1807,0
20050320:1907,0
20050320:2007,0
20050320:2107,0
20050320:2207,0
20050320:2307,0
20050321:0007,0
20050321:0107,0
20050321:0207,0
20050321:0307,0
20050321:0407,0
20050321:0507,55.97
20050321:0607,278.83
20050321:0707,487.61
20050321:0807,656.86
20050321:0907,765.45
20050321:1007,811.91
20050321:1107,799.59
20050321:1207,734.18
20050321:1307,612.9
20050321:1407,446.69
20050321:1507,227.56
20050321:1607,20.81
20050321:1707,0
20050321:1807,0
20050321:1907,0
20050321:2007,0
20050321:2107,0
20050321:2207,0
20050321:2307,0
20050322:0007,0
20050322:0107,0
20050322:0207,0
20050322:0307,0
20050322:0407,0
20050322:0507,60.67
20050322:0607,272.61
20050322:0707,484.71
20050322:0807,644.54
20050322:0907,749.74
20050322:1007,811.39
20050322:1107,789.59
20050322:1207,724.44
20050322:1307,605.1
20050322:1407,441.14
20050322:1507,223.76
20050322:1607,20.66
20050322:1707,0
20050322:1807,0
20050322:1907,0
20050322:2007,0
20050322:2107,0
20050322:2207,0
20050322:2307,0
20050323:0007,0
20050323:0107,0
20050323:0207,0
20050323:0307,0
20050323:0407,0
20050323:0507,62
20050323:0607,279.47
20050323:0707,482.8
20050323:0807,641.59
20050323:0907,755.86
20050323:1007,803.45
20050323:1107,717.47
20050323:1207,729.48
20050323:1307,618.43
20050323:1407,449.39
20050323:1507,223.18
20050323:1607,19.94
20050323:1707,0
20050323:1807,0
20050323:1907,0
20050323:2007,0
20050323:2107,0
20050323:2207,0
20050323:2307,0
20050324:0007,0
20050324:0107,0
20050324:0207,0
20050324:0307,0
20050324:0407,0
20050324:0507,54.92
20050324:0607,260.08
20050324:0707,477.04
20050324:0807,635.4
20050324:0907,747.18
20050324:1007,807.56
20050324:1107,800.54
20050324:1207,747.19
20050324:1307,641.86
20050324:1407,447.45
20050324:1507,220.76
20050324:1607,20.52
20050324:1707,0
20050324:1807,0
20050324:1907,0
20050324:2007,0
20050324:2107,0
20050324:2207,0
20050324:2307,0
20050325:0007,0
20050325:0107,0
20050325:0207,0
20050325:0307,0
20050325:0407,0
20050325:0507,56.62
20050325:0607,263.92
20050325:0707,479.47
20050325:0807,638.01
20050325:0907,761.32
20050325:1007,813.05
20050325:1107,805.79
20050325:1207,747.74
20050325:1307,625.05
20050325:1407,454.37
20050325:1507,220.01
20050325:1607,19.97
20050325:1707,0
20050325:1807,0
20050325:1907,0
20050325:2007,0
20050325:2107,0
20050325:2207,0
20050325:2307,0
20050326:0007,0
20050326:0107,0
20050326:0207,0
20050326:0307,0
20050326:0407,0
20050326:0507,59.59
20050326:0607,274.21
20050326:0707,486.45
20050326:0807,645.22
20050326:0907,758.63
20050326:1007,817.64
20050326:1107,804.95
20050326:1207,737.91
20050326:1307,624
20050326:1407,445.79
20050326:1507,224.67
20050326:1607,19.36
20050326:1707,0
20050326:1807,0
20050326:1907,0
20050326:2007,0
20050326:2107,0
20050326:2207,0
20050326:2307,0
20050327:0007,0
20050327:0107,0
20050327:0207,0
20050327:0307,0
20050327:0407,0
20050327:0507,58.13
20050327:0607,276.6
20050327:0707,485.42
20050327:0807,650.85
20050327:0907,757.41
20050327:1007,813.01
20050327:1107,805.5
20050327:1207,747.02
20050327:1307,625.19
20050327:1407,447
20050327:1507,218
20050327:1607,21.47
20050327:1707,0
20050327:1807,0
20050327:1907,0
20050327:2007,0
20050327:2107,0
20050327:2207,0
20050327:2307,0
20050328:0007,0
20050328:0107,0
20050328:0207,0
20050328:0307,0
20050328:0407,0
20050328:0507,63.89
20050328:0607,287.2
20050328:0707,497.53
20050328:0807,662.89
20050328:0907,770.45
20050328:1007,815.97
20050328:1107,806.19
20050328:1207,738.65
20050328:1307,632
20050328:1407,450.13
20050328:1507,220.57
20050328:1607,20.05
20050328:1707,0
20050328:1807,0
20050328:1907,0
20050328:2007,0
20050328:2107,0
20050328:2207,0
20050328:2307,0
20050329:0007,0
20050329:0107,0
20050329:0207,0
20050329:0307,0
20050329:0407,0
20050329:0507,62.13
20050329:0607,280.22
20050329:0707,492.57
20050329:0807,652.04
20050329:0907,746.32
20050329:1007,796.28
20050329:1107,797.29
20050329:1207,726.31
20050329:1307,616.67
20050329:1407,440.49
20050329:1507,215.67
20050329:1607,20.51
20050329:1707,0
20050329:1807,0
20050329:1907,0
20050329:2007,0
20050329:2107,0
20050329:2207,0
20050329:2307,0
20050330:0007,0
20050330:0107,0
20050330:0207,0
20050330:0307,0
20050330:0407,0
20050330:0507,60.27
20050330:0607,279.9
20050330:0707,486.87
20050330:0807,638.62
20050330:0907,749.42
20050330:1007,790.35
20050330:1107,774.82
20050330:1207,704.83
20050330:1307,606.28
20050330:1407,433.88
20050330:1507,211.92
20050330:1607,19
20050330:1707,0
20050330:1807,0
20050330:1907,0
20050330:2007,0
20050330:2107,0
20050330:2207,0
20050330:2307,0
20050331:0007,0
20050331:0107,0
20050331:0207,0
20050331:0307,0
20050331:0407,0
20050331:0507,65.4
20050331:0607,280.36
20050331:0707,480.04
20050331:0807,643.71
20050331:0907,746.09
20050331:1007,780.53
20050331:1107,781.32
20050331:1207,711.66
20050331:1307,595.11
20050331:1407,430.64
20050331:1507,209.88
20050331:1607,19.56
20050331:1707,0
20050331:1807,0
20050331:1907,0
20050331:2007,0
20050331:2107,0
20050331:2207,0
20050331:2307,0
20050401:0007,0
20050401:0107,0
20050401:0207,0
20050401:0307,0
20050401:0407,0
20050401:0507,72.6
20050401:0607,285.27
20050401:0707,486.67
20050401:0807,641.43
20050401:0907,732.79
20050401:1007,776.04
20050401:1107,757.71
20050401:1207,693.28
20050401:1307,582.84
20050401:1407,425.41
20050401:1507,207.88
20050401:1607,19.37
20050401:1707,0
20050401:1807,0
20050401:1907,0
20050401:2007,0
20050401:2107,0
20050401:2207,0
20050401:2307,0
20050402:0007,0
20050402:0107,0
20050402:0207,0
20050402:0307,0
20050402:0407,0
20050402:0507,64.22
20050402:0607,269.51
20050402:0707,475.29
20050402:0807,547.12
20050402:0907,681.32
20050402:1007,726.45
20050402:1107,739.04
20050402:1207,675.98
20050402:1307,577.43
20050402:1407,382.11
20050402:1507,200.55
20050402:1607,20.17
20050402:1707,0
20050402:1807,0
20050402:1907,0
20050402:2007,0
20050402:2107,0
20050402:2207,0
20050402:2307,0
20050403:0007,0
20050403:0107,0
20050403:0207,0
20050403:0307,0
20050403:0407,0
20050403:0507,77.13
20050403:0607,225.31
20050403:0707,465.59
20050403:0807,639.94
20050403:0907,747.76
20050403:1007,791.64
20050403:1107,781.06
20050403:1207,716.84
20050403:1307,590.25
20050403:1407,404.06
20050403:1507,196.76
20050403:1607,20.56
20050403:1707,0
20050403:1807,0
20050403:1907,0
20050403:2007,0
20050403:2107,0
20050403:2207,0
20050403:2307,0
20050404:0007,0
20050404:0107,0
20050404:0207,0
20050404:0307,0
20050404:0407,0
20050404:0507,77.53
20050404:0607,293.88
20050404:0707,505.49
20050404:0807,675.55
20050404:0907,777.86
20050404:1007,821.94
20050404:1107,817.3
20050404:1207,745.4
20050404:1307,621.33
20050404:1407,439.75
20050404:1507,209.98
20050404:1607,20.66
20050404:1707,0
20050404:1807,0
20050404:1907,0
20050404:2007,0
20050404:2107,0
20050404:2207,0
20050404:2307,0
20050405:0007,0
20050405:0107,0
20050405:0207,0
20050405:0307,0
20050405:0407,0
20050405:0507,75.96
20050405:0607,296.15
20050405:0707,504.12
20050405:0807,670.15
20050405:0907,768.38
20050405:1007,810.16
20050405:1107,789.31
20050405:1207,726.88
20050405:1307,603.42
20050405:1407,434.23
20050405:1507,203.16
20050405:1607,18.54
20050405:1707,0
20050405:1807,0
20050405:1907,0
20050405:2007,0
20050405:2107,0
20050405:2207,0
20050405:2307,0
20050406:0007,0
20050406:0107,0
20050406:0207,0
20050406:0307,0
20050406:0407,0
20050406:0507,77.45
20050406:0607,295.98
20050406:0707,499.91
20050406:0807,651.94
20050406:0907,746.16
20050406:1007,792.33
20050406:1107,778.16
20050406:1207,701
20050406:1307,582.56
20050406:1407,424.44
20050406:1507,201.93
20050406:1607,20.4
20050406:1707,0
20050406:1807,0
20050406:1907,0
20050406:2007,0
20050406:2107,0
20050406:2207,0
20050406:2307,0
20050407:0007,0
20050407:0107,0
20050407:0207,0
20050407:0307,0
20050407:0407,0
20050407:0507,78.89
20050407:0607,286.74
20050407:0707,489.64
20050407:0807,640.98
20050407:0907,729.76
20050407:1007,774.01
20050407:1107,753.62
20050407:1207,688.1
20050407:1307,576.02
20050407:1407,417.04
20050407:1507,198.2
20050407:1607,20.24
20050407:1707,0
20050407:1807,0
20050407:1907,0
20050407:2007,0
20050407:2107,0
20050407:2207,0
20050407:2307,0
20050408:0007,0
20050408:0107,0
20050408:0207,0
20050408:0307,0
20050408:0407,0
20050408:0507,77.06
20050408:0607,286.43
20050408:0707,482.54
20050408:0807,631.6
20050408:0907,722.22
20050408:1007,762.65
20050408:1107,749.14
20050408:1207,682.98
20050408:1307,572.03
20050408:1407,413.43
20050408:1507,195.69
20050408:1607,17.69
20050408:1707,0
20050408:1807,0
20050408:1907,0
20050408:2007,0
20050408:2107,0
20050408:2207,0
20050408:2307,0
20050409:0007,0
20050409:0107,0
20050409:0207,0
20050409:0307,0
20050409:0407,0
20050409:0507,75.52
20050409:0607,265.74
20050409:0707,464.19
20050409:0807,611.37
20050409:0907,691.22
20050409:1007,754.77
20050409:1107,747.18
20050409:1207,700.27
20050409:1307,580.4
20050409:1407,404.48
20050409:1507,184.29
20050409:1607,21.08
20050409:1707,0
20050409:1807,0
20050409:1907,0
20050409:2007,0
20050409:2107,0
20050409:2207,0
20050409:2307,0
20050410:0007,0
20050410:0107,0
20050410:0207,0
20050410:0307,0
20050410:0407,0
20050410:0507,77.52
20050410:0607,281.4
20050410:0707,487.84
20050410:0807,634.62
20050410:0907,737.57
20050410:1007,777.87
20050410:1107,766.12
20050410:1207,687.3
20050410:1307,572.34
20050410:1407,378.99
20050410:1507,195.63
20050410:1607,19.86
20050410:1707,0
20050410:1807,0
20050410:1907,0
20050410:2007,0
20050410:2107,0
20050410:2207,0
20050410:2307,0
20050411:0007,0
20050411:0107,0
20050411:0207,0
20050411:0307,0
20050411:0407,0
20050411:0507,79.54
20050411:0607,288.65
20050411:0707,487.05
20050411:0807,641.2
20050411:0907,744.9
20050411:1007,789.66
20050411:1107,776.82
20050411:1207,707.9
20050411:1307,585.46
20050411:1407,408.47
20050411:1507,192.91
20050411:1607,19.77
20050411:1707,0
20050411:1807,0
20050411:1907,0
20050411:2007,0
20050411:2107,0
20050411:2207,0
20050411:2307,0
20050412:0007,0
20050412:0107,0
20050412:0207,0
20050412:0307,0
20050412:0407,0
20050412:0507,81.5
20050412:0607,282.97
20050412:0707,481.96
20050412:0807,629.63
20050412:0907,726.71
20050412:1007,765.76
20050412:1107,750.41
20050412:1207,682.9
20050412:1307,569.17
20050412:1407,407.99
20050412:1507,189.24
20050412:1607,19.68
20050412:1707,0
20050412:1807,0
20050412:1907,0
20050412:2007,0
20050412:2107,0
20050412:2207,0
20050412:2307,0
20050413:0007,0
20050413:0107,0
20050413:0207,0
20050413:0307,0
20050413:0407,0
20050413:0507,82.45
20050413:0607,282.24
20050413:0707,480.55
20050413:0807,628.21
20050413:0907,719.69
20050413:1007,756.26
20050413:1107,745.93
20050413:1207,691.92
20050413:1307,568.08
20050413:1407,397.53
20050413:1507,183.37
20050413:1607,19.57
