Time,Month,Day,Time of the day,Wind power generation - hourly data
7/1/2018 20:00,7,1,20,511
7/1/2018 21:00,7,1,21,473
7/1/2018 22:00,7,1,22,448
7/1/2018 23:00,7,1,23,526
7/2/2018 0:00,7,2,0,678
7/2/2018 1:00,7,2,1,729
7/2/2018 2:00,7,2,2,795
7/2/2018 3:00,7,2,3,884
7/2/2018 4:00,7,2,4,906
7/2/2018 5:00,7,2,5,891
7/2/2018 6:00,7,2,6,753
7/2/2018 7:00,7,2,7,501
7/2/2018 8:00,7,2,8,332
7/2/2018 9:00,7,2,9,351
7/2/2018 10:00,7,2,10,391
7/2/2018 11:00,7,2,11,451
7/2/2018 12:00,7,2,12,521
7/2/2018 13:00,7,2,13,574
7/2/2018 14:00,7,2,14,563
7/2/2018 15:00,7,2,15,564
7/2/2018 16:00,7,2,16,555
7/2/2018 17:00,7,2,17,542
7/2/2018 18:00,7,2,18,479
7/2/2018 19:00,7,2,19,434
7/2/2018 20:00,7,2,20,403
7/2/2018 21:00,7,2,21,348
7/2/2018 22:00,7,2,22,298
7/2/2018 23:00,7,2,23,329
7/3/2018 0:00,7,3,0,437
7/3/2018 1:00,7,3,1,534
7/3/2018 2:00,7,3,2,573
7/3/2018 3:00,7,3,3,580
7/3/2018 4:00,7,3,4,502
7/3/2018 5:00,7,3,5,430
7/3/2018 6:00,7,3,6,366
7/3/2018 7:00,7,3,7,250
7/3/2018 8:00,7,3,8,145
7/3/2018 9:00,7,3,9,99
7/3/2018 10:00,7,3,10,93
7/3/2018 11:00,7,3,11,112
7/3/2018 12:00,7,3,12,130
7/3/2018 13:00,7,3,13,186
7/3/2018 14:00,7,3,14,208
7/3/2018 15:00,7,3,15,191
7/3/2018 16:00,7,3,16,191
7/3/2018 17:00,7,3,17,214
7/3/2018 18:00,7,3,18,189
7/3/2018 19:00,7,3,19,104
7/3/2018 20:00,7,3,20,79
7/3/2018 21:00,7,3,21,70
7/3/2018 22:00,7,3,22,49
7/3/2018 23:00,7,3,23,59
7/4/2018 0:00,7,4,0,77
7/4/2018 1:00,7,4,1,58
7/4/2018 2:00,7,4,2,98
7/4/2018 3:00,7,4,3,142
7/4/2018 4:00,7,4,4,112
7/4/2018 5:00,7,4,5,44
7/4/2018 6:00,7,4,6,38
7/4/2018 7:00,7,4,7,46
7/4/2018 8:00,7,4,8,34
7/4/2018 9:00,7,4,9,45
7/4/2018 10:00,7,4,10,52
7/4/2018 11:00,7,4,11,68
7/4/2018 12:00,7,4,12,95
7/4/2018 13:00,7,4,13,183
7/4/2018 14:00,7,4,14,308
7/4/2018 15:00,7,4,15,366
7/4/2018 16:00,7,4,16,363
7/4/2018 17:00,7,4,17,378
7/4/2018 18:00,7,4,18,387
7/4/2018 19:00,7,4,19,418
7/4/2018 20:00,7,4,20,385
7/4/2018 21:00,7,4,21,390
7/4/2018 22:00,7,4,22,340
7/4/2018 23:00,7,4,23,385
7/5/2018 0:00,7,5,0,498
7/5/2018 1:00,7,5,1,608
7/5/2018 2:00,7,5,2,707
7/5/2018 3:00,7,5,3,770
7/5/2018 4:00,7,5,4,717
7/5/2018 5:00,7,5,5,616
7/5/2018 6:00,7,5,6,553
7/5/2018 7:00,7,5,7,490
7/5/2018 8:00,7,5,8,465
7/5/2018 9:00,7,5,9,481
7/5/2018 10:00,7,5,10,534
7/5/2018 11:00,7,5,11,606
7/5/2018 12:00,7,5,12,729
7/5/2018 13:00,7,5,13,818
7/5/2018 14:00,7,5,14,952
7/5/2018 15:00,7,5,15,1046
7/5/2018 16:00,7,5,16,1132
7/5/2018 17:00,7,5,17,1174
7/5/2018 18:00,7,5,18,1128
7/5/2018 19:00,7,5,19,1101
7/5/2018 20:00,7,5,20,1053
7/5/2018 21:00,7,5,21,1059
7/5/2018 22:00,7,5,22,928
7/5/2018 23:00,7,5,23,909
7/6/2018 0:00,7,6,0,873
7/6/2018 1:00,7,6,1,924
7/6/2018 2:00,7,6,2,992
7/6/2018 3:00,7,6,3,949
7/6/2018 4:00,7,6,4,915
7/6/2018 5:00,7,6,5,859
7/6/2018 6:00,7,6,6,690
7/6/2018 7:00,7,6,7,546
7/6/2018 8:00,7,6,8,405
7/6/2018 9:00,7,6,9,349
7/6/2018 10:00,7,6,10,292
7/6/2018 11:00,7,6,11,311
7/6/2018 12:00,7,6,12,340
7/6/2018 13:00,7,6,13,336
7/6/2018 14:00,7,6,14,322
7/6/2018 15:00,7,6,15,298
7/6/2018 16:00,7,6,16,305
7/6/2018 17:00,7,6,17,346
7/6/2018 18:00,7,6,18,383
7/6/2018 19:00,7,6,19,404
7/6/2018 20:00,7,6,20,410
7/6/2018 21:00,7,6,21,441
7/6/2018 22:00,7,6,22,506
7/6/2018 23:00,7,6,23,645
7/7/2018 0:00,7,7,0,792
7/7/2018 1:00,7,7,1,893
7/7/2018 2:00,7,7,2,982
7/7/2018 3:00,7,7,3,1000
7/7/2018 4:00,7,7,4,976
7/7/2018 5:00,7,7,5,935
7/7/2018 6:00,7,7,6,699
7/7/2018 7:00,7,7,7,471
7/7/2018 8:00,7,7,8,299
7/7/2018 9:00,7,7,9,297
7/7/2018 10:00,7,7,10,380
7/7/2018 11:00,7,7,11,465
7/7/2018 12:00,7,7,12,508
7/7/2018 13:00,7,7,13,540
7/7/2018 14:00,7,7,14,561
7/7/2018 15:00,7,7,15,578
7/7/2018 16:00,7,7,16,602
7/7/2018 17:00,7,7,17,606
7/7/2018 18:00,7,7,18,627
7/7/2018 19:00,7,7,19,738
7/7/2018 20:00,7,7,20,845
7/7/2018 21:00,7,7,21,874
7/7/2018 22:00,7,7,22,926
7/7/2018 23:00,7,7,23,948
7/8/2018 0:00,7,8,0,970
7/8/2018 1:00,7,8,1,952
7/8/2018 2:00,7,8,2,975
7/8/2018 3:00,7,8,3,1006
7/8/2018 4:00,7,8,4,935
7/8/2018 5:00,7,8,5,902
7/8/2018 6:00,7,8,6,846
7/8/2018 7:00,7,8,7,689
7/8/2018 8:00,7,8,8,556
7/8/2018 9:00,7,8,9,510
7/8/2018 10:00,7,8,10,457
7/8/2018 11:00,7,8,11,387
7/8/2018 12:00,7,8,12,381
7/8/2018 13:00,7,8,13,396
7/8/2018 14:00,7,8,14,398
7/8/2018 15:00,7,8,15,374
7/8/2018 16:00,7,8,16,362
7/8/2018 17:00,7,8,17,336
7/8/2018 18:00,7,8,18,288
7/8/2018 19:00,7,8,19,254
7/8/2018 20:00,7,8,20,226
7/8/2018 21:00,7,8,21,218
7/8/2018 22:00,7,8,22,253
7/8/2018 23:00,7,8,23,295
7/9/2018 0:00,7,9,0,331
7/9/2018 1:00,7,9,1,335
7/9/2018 2:00,7,9,2,348
7/9/2018 3:00,7,9,3,330
7/9/2018 4:00,7,9,4,298
7/9/2018 5:00,7,9,5,289
7/9/2018 6:00,7,9,6,212
7/9/2018 7:00,7,9,7,169
7/9/2018 8:00,7,9,8,97
7/9/2018 9:00,7,9,9,58
7/9/2018 10:00,7,9,10,54
7/9/2018 11:00,7,9,11,56
7/9/2018 12:00,7,9,12,78
7/9/2018 13:00,7,9,13,116
7/9/2018 14:00,7,9,14,156
7/9/2018 15:00,7,9,15,206
7/9/2018 16:00,7,9,16,247
7/9/2018 17:00,7,9,17,268
7/9/2018 18:00,7,9,18,304
7/9/2018 19:00,7,9,19,288
7/9/2018 20:00,7,9,20,251
7/9/2018 21:00,7,9,21,228
7/9/2018 22:00,7,9,22,227
7/9/2018 23:00,7,9,23,260
7/10/2018 0:00,7,10,0,307
7/10/2018 1:00,7,10,1,372
7/10/2018 2:00,7,10,2,364
7/10/2018 3:00,7,10,3,305
7/10/2018 4:00,7,10,4,254
7/10/2018 5:00,7,10,5,198
7/10/2018 6:00,7,10,6,187
7/10/2018 7:00,7,10,7,172
7/10/2018 8:00,7,10,8,114
7/10/2018 9:00,7,10,9,48
7/10/2018 10:00,7,10,10,57
7/10/2018 11:00,7,10,11,100
7/10/2018 12:00,7,10,12,143
7/10/2018 13:00,7,10,13,186
7/10/2018 14:00,7,10,14,231
7/10/2018 15:00,7,10,15,220
7/10/2018 16:00,7,10,16,206
7/10/2018 17:00,7,10,17,196
7/10/2018 18:00,7,10,18,191
7/10/2018 19:00,7,10,19,166
7/10/2018 20:00,7,10,20,135
7/10/2018 21:00,7,10,21,113
7/10/2018 22:00,7,10,22,105
7/10/2018 23:00,7,10,23,154
7/11/2018 0:00,7,11,0,218
7/11/2018 1:00,7,11,1,282
7/11/2018 2:00,7,11,2,274
7/11/2018 3:00,7,11,3,221
7/11/2018 4:00,7,11,4,146
7/11/2018 5:00,7,11,5,118
7/11/2018 6:00,7,11,6,105
7/11/2018 7:00,7,11,7,77
7/11/2018 8:00,7,11,8,41
7/11/2018 9:00,7,11,9,28
7/11/2018 10:00,7,11,10,30
7/11/2018 11:00,7,11,11,46
7/11/2018 12:00,7,11,12,75
7/11/2018 13:00,7,11,13,94
7/11/2018 14:00,7,11,14,86
7/11/2018 15:00,7,11,15,88
7/11/2018 16:00,7,11,16,94
7/11/2018 17:00,7,11,17,98
7/11/2018 18:00,7,11,18,103
7/11/2018 19:00,7,11,19,97
7/11/2018 20:00,7,11,20,97
7/11/2018 21:00,7,11,21,82
7/11/2018 22:00,7,11,22,93
7/11/2018 23:00,7,11,23,133
7/12/2018 0:00,7,12,0,200
7/12/2018 1:00,7,12,1,224
7/12/2018 2:00,7,12,2,207
7/12/2018 3:00,7,12,3,188
7/12/2018 4:00,7,12,4,148
7/12/2018 5:00,7,12,5,114
7/12/2018 6:00,7,12,6,104
7/12/2018 7:00,7,12,7,99
7/12/2018 8:00,7,12,8,78
7/12/2018 9:00,7,12,9,47
7/12/2018 10:00,7,12,10,46
7/12/2018 11:00,7,12,11,60
7/12/2018 12:00,7,12,12,64
7/12/2018 13:00,7,12,13,71
7/12/2018 14:00,7,12,14,79
7/12/2018 15:00,7,12,15,99
7/12/2018 16:00,7,12,16,78
7/12/2018 17:00,7,12,17,72
7/12/2018 18:00,7,12,18,81
7/12/2018 19:00,7,12,19,82
7/12/2018 20:00,7,12,20,82
7/12/2018 21:00,7,12,21,70
7/12/2018 22:00,7,12,22,65
7/12/2018 23:00,7,12,23,65
7/13/2018 0:00,7,13,0,67
7/13/2018 1:00,7,13,1,78
7/13/2018 2:00,7,13,2,81
7/13/2018 3:00,7,13,3,65
7/13/2018 4:00,7,13,4,49
7/13/2018 5:00,7,13,5,38
7/13/2018 6:00,7,13,6,28
7/13/2018 7:00,7,13,7,26
7/13/2018 8:00,7,13,8,26
7/13/2018 9:00,7,13,9,10
7/13/2018 10:00,7,13,10,12
7/13/2018 11:00,7,13,11,31
7/13/2018 12:00,7,13,12,52
7/13/2018 13:00,7,13,13,64
7/13/2018 14:00,7,13,14,87
7/13/2018 15:00,7,13,15,99
7/13/2018 16:00,7,13,16,79
7/13/2018 17:00,7,13,17,70
7/13/2018 18:00,7,13,18,72
7/13/2018 19:00,7,13,19,71
7/13/2018 20:00,7,13,20,50
7/13/2018 21:00,7,13,21,48
7/13/2018 22:00,7,13,22,61
7/13/2018 23:00,7,13,23,125
7/14/2018 0:00,7,14,0,140
7/14/2018 1:00,7,14,1,142
7/14/2018 2:00,7,14,2,117
7/14/2018 3:00,7,14,3,136
7/14/2018 4:00,7,14,4,141
7/14/2018 5:00,7,14,5,143
7/14/2018 6:00,7,14,6,101
7/14/2018 7:00,7,14,7,73
7/14/2018 8:00,7,14,8,61
7/14/2018 9:00,7,14,9,37
7/14/2018 10:00,7,14,10,35
7/14/2018 11:00,7,14,11,31
7/14/2018 12:00,7,14,12,50
7/14/2018 13:00,7,14,13,63
7/14/2018 14:00,7,14,14,75
7/14/2018 15:00,7,14,15,105
7/14/2018 16:00,7,14,16,115
7/14/2018 17:00,7,14,17,117
7/14/2018 18:00,7,14,18,124
7/14/2018 19:00,7,14,19,89
7/14/2018 20:00,7,14,20,63
7/14/2018 21:00,7,14,21,55
7/14/2018 22:00,7,14,22,59
7/14/2018 23:00,7,14,23,57
7/15/2018 0:00,7,15,0,56
7/15/2018 1:00,7,15,1,63
7/15/2018 2:00,7,15,2,75
7/15/2018 3:00,7,15,3,82
7/15/2018 4:00,7,15,4,96
7/15/2018 5:00,7,15,5,141
7/15/2018 6:00,7,15,6,201
7/15/2018 7:00,7,15,7,269
7/15/2018 8:00,7,15,8,216
7/15/2018 9:00,7,15,9,101
7/15/2018 10:00,7,15,10,85
7/15/2018 11:00,7,15,11,97
7/15/2018 12:00,7,15,12,116
7/15/2018 13:00,7,15,13,134
7/15/2018 14:00,7,15,14,172
7/15/2018 15:00,7,15,15,227
7/15/2018 16:00,7,15,16,264
7/15/2018 17:00,7,15,17,233
7/15/2018 18:00,7,15,18,197
7/15/2018 19:00,7,15,19,161
7/15/2018 20:00,7,15,20,135
7/15/2018 21:00,7,15,21,118
7/15/2018 22:00,7,15,22,144
7/15/2018 23:00,7,15,23,230
7/16/2018 0:00,7,16,0,278
7/16/2018 1:00,7,16,1,304
7/16/2018 2:00,7,16,2,271
7/16/2018 3:00,7,16,3,215
7/16/2018 4:00,7,16,4,156
7/16/2018 5:00,7,16,5,161
7/16/2018 6:00,7,16,6,136
7/16/2018 7:00,7,16,7,88
7/16/2018 8:00,7,16,8,46
7/16/2018 9:00,7,16,9,19
7/16/2018 10:00,7,16,10,18
7/16/2018 11:00,7,16,11,35
7/16/2018 12:00,7,16,12,50
7/16/2018 13:00,7,16,13,64
7/16/2018 14:00,7,16,14,86
7/16/2018 15:00,7,16,15,103
7/16/2018 16:00,7,16,16,124
7/16/2018 17:00,7,16,17,128
7/16/2018 18:00,7,16,18,131
7/16/2018 19:00,7,16,19,132
7/16/2018 20:00,7,16,20,124
7/16/2018 21:00,7,16,21,125
7/16/2018 22:00,7,16,22,133
7/16/2018 23:00,7,16,23,159
7/17/2018 0:00,7,17,0,195
7/17/2018 1:00,7,17,1,230
7/17/2018 2:00,7,17,2,273
7/17/2018 3:00,7,17,3,292
7/17/2018 4:00,7,17,4,307
7/17/2018 5:00,7,17,5,323
7/17/2018 6:00,7,17,6,289
7/17/2018 7:00,7,17,7,251
7/17/2018 8:00,7,17,8,136
7/17/2018 9:00,7,17,9,40
7/17/2018 10:00,7,17,10,17
7/17/2018 11:00,7,17,11,26
7/17/2018 12:00,7,17,12,51
7/17/2018 13:00,7,17,13,74
7/17/2018 14:00,7,17,14,83
7/17/2018 15:00,7,17,15,103
7/17/2018 16:00,7,17,16,120
7/17/2018 17:00,7,17,17,137
7/17/2018 18:00,7,17,18,165
7/17/2018 19:00,7,17,19,174
7/17/2018 20:00,7,17,20,176
7/17/2018 21:00,7,17,21,157
7/17/2018 22:00,7,17,22,179
7/17/2018 23:00,7,17,23,236
7/18/2018 0:00,7,18,0,341
7/18/2018 1:00,7,18,1,451
7/18/2018 2:00,7,18,2,614
7/18/2018 3:00,7,18,3,762
7/18/2018 4:00,7,18,4,788
7/18/2018 5:00,7,18,5,738
7/18/2018 6:00,7,18,6,671
7/18/2018 7:00,7,18,7,487
7/18/2018 8:00,7,18,8,280
7/18/2018 9:00,7,18,9,135
7/18/2018 10:00,7,18,10,100
7/18/2018 11:00,7,18,11,140
7/18/2018 12:00,7,18,12,205
7/18/2018 13:00,7,18,13,281
7/18/2018 14:00,7,18,14,299
7/18/2018 15:00,7,18,15,320
7/18/2018 16:00,7,18,16,317
7/18/2018 17:00,7,18,17,302
7/18/2018 18:00,7,18,18,286
7/18/2018 19:00,7,18,19,311
7/18/2018 20:00,7,18,20,348
7/18/2018 21:00,7,18,21,385
7/18/2018 22:00,7,18,22,434
7/18/2018 23:00,7,18,23,649
7/19/2018 0:00,7,19,0,915
7/19/2018 1:00,7,19,1,1035
7/19/2018 2:00,7,19,2,1043
7/19/2018 3:00,7,19,3,1035
7/19/2018 4:00,7,19,4,1054
7/19/2018 5:00,7,19,5,1005
7/19/2018 6:00,7,19,6,872
7/19/2018 7:00,7,19,7,640
7/19/2018 8:00,7,19,8,324
7/19/2018 9:00,7,19,9,145
7/19/2018 10:00,7,19,10,106
7/19/2018 11:00,7,19,11,155
7/19/2018 12:00,7,19,12,202
7/19/2018 13:00,7,19,13,228
7/19/2018 14:00,7,19,14,255
7/19/2018 15:00,7,19,15,262
7/19/2018 16:00,7,19,16,287
7/19/2018 17:00,7,19,17,308
7/19/2018 18:00,7,19,18,319
7/19/2018 19:00,7,19,19,281
7/19/2018 20:00,7,19,20,281
7/19/2018 21:00,7,19,21,338
7/19/2018 22:00,7,19,22,403
7/19/2018 23:00,7,19,23,535
7/20/2018 0:00,7,20,0,623
7/20/2018 1:00,7,20,1,662
7/20/2018 2:00,7,20,2,728
7/20/2018 3:00,7,20,3,748
7/20/2018 4:00,7,20,4,705
7/20/2018 5:00,7,20,5,632
7/20/2018 6:00,7,20,6,621
7/20/2018 7:00,7,20,7,466
7/20/2018 8:00,7,20,8,254
7/20/2018 9:00,7,20,9,121
7/20/2018 10:00,7,20,10,88
7/20/2018 11:00,7,20,11,105
7/20/2018 12:00,7,20,12,186
7/20/2018 13:00,7,20,13,191
7/20/2018 14:00,7,20,14,166
7/20/2018 15:00,7,20,15,145
7/20/2018 16:00,7,20,16,136
7/20/2018 17:00,7,20,17,130
7/20/2018 18:00,7,20,18,151
7/20/2018 19:00,7,20,19,167
7/20/2018 20:00,7,20,20,164
7/20/2018 21:00,7,20,21,173
7/20/2018 22:00,7,20,22,221
7/20/2018 23:00,7,20,23,280
7/21/2018 0:00,7,21,0,311
7/21/2018 1:00,7,21,1,357
7/21/2018 2:00,7,21,2,449
7/21/2018 3:00,7,21,3,597
7/21/2018 4:00,7,21,4,571
7/21/2018 5:00,7,21,5,562
7/21/2018 6:00,7,21,6,492
7/21/2018 7:00,7,21,7,398
7/21/2018 8:00,7,21,8,282
7/21/2018 9:00,7,21,9,197
7/21/2018 10:00,7,21,10,149
7/21/2018 11:00,7,21,11,151
7/21/2018 12:00,7,21,12,168
7/21/2018 13:00,7,21,13,217
7/21/2018 14:00,7,21,14,255
7/21/2018 15:00,7,21,15,221
7/21/2018 16:00,7,21,16,222
7/21/2018 17:00,7,21,17,233
7/21/2018 18:00,7,21,18,216
7/21/2018 19:00,7,21,19,177
7/21/2018 20:00,7,21,20,139
7/21/2018 21:00,7,21,21,150
7/21/2018 22:00,7,21,22,192
7/21/2018 23:00,7,21,23,269
7/22/2018 0:00,7,22,0,286
7/22/2018 1:00,7,22,1,335
7/22/2018 2:00,7,22,2,338
7/22/2018 3:00,7,22,3,339
7/22/2018 4:00,7,22,4,321
7/22/2018 5:00,7,22,5,311
7/22/2018 6:00,7,22,6,232
7/22/2018 7:00,7,22,7,190
7/22/2018 8:00,7,22,8,180
7/22/2018 9:00,7,22,9,192
7/22/2018 10:00,7,22,10,205
7/22/2018 11:00,7,22,11,261
7/22/2018 12:00,7,22,12,301
7/22/2018 13:00,7,22,13,356
7/22/2018 14:00,7,22,14,441
7/22/2018 15:00,7,22,15,447
7/22/2018 16:00,7,22,16,453
7/22/2018 17:00,7,22,17,460
7/22/2018 18:00,7,22,18,484
7/22/2018 19:00,7,22,19,421
7/22/2018 20:00,7,22,20,391
7/22/2018 21:00,7,22,21,359
7/22/2018 22:00,7,22,22,354
7/22/2018 23:00,7,22,23,446
7/23/2018 0:00,7,23,0,584
7/23/2018 1:00,7,23,1,701
7/23/2018 2:00,7,23,2,781
7/23/2018 3:00,7,23,3,787
7/23/2018 4:00,7,23,4,729
7/23/2018 5:00,7,23,5,591
7/23/2018 6:00,7,23,6,500
7/23/2018 7:00,7,23,7,436
7/23/2018 8:00,7,23,8,319
7/23/2018 9:00,7,23,9,241
7/23/2018 10:00,7,23,10,210
7/23/2018 11:00,7,23,11,239
7/23/2018 12:00,7,23,12,292
7/23/2018 13:00,7,23,13,302
7/23/2018 14:00,7,23,14,315
7/23/2018 15:00,7,23,15,314
7/23/2018 16:00,7,23,16,314
7/23/2018 17:00,7,23,17,291
7/23/2018 18:00,7,23,18,269
7/23/2018 19:00,7,23,19,208
7/23/2018 20:00,7,23,20,182
7/23/2018 21:00,7,23,21,149
7/23/2018 22:00,7,23,22,140
7/23/2018 23:00,7,23,23,188
7/24/2018 0:00,7,24,0,220
7/24/2018 1:00,7,24,1,210
7/24/2018 2:00,7,24,2,175
7/24/2018 3:00,7,24,3,138
7/24/2018 4:00,7,24,4,102
7/24/2018 5:00,7,24,5,85
7/24/2018 6:00,7,24,6,87
7/24/2018 7:00,7,24,7,108
7/24/2018 8:00,7,24,8,99
7/24/2018 9:00,7,24,9,55
7/24/2018 10:00,7,24,10,57
7/24/2018 11:00,7,24,11,70
7/24/2018 12:00,7,24,12,82
7/24/2018 13:00,7,24,13,96
7/24/2018 14:00,7,24,14,101
7/24/2018 15:00,7,24,15,111
7/24/2018 16:00,7,24,16,106
7/24/2018 17:00,7,24,17,114
7/24/2018 18:00,7,24,18,106
7/24/2018 19:00,7,24,19,84
7/24/2018 20:00,7,24,20,72
7/24/2018 21:00,7,24,21,73
7/24/2018 22:00,7,24,22,81
7/24/2018 23:00,7,24,23,101
7/25/2018 0:00,7,25,0,119
7/25/2018 1:00,7,25,1,158
7/25/2018 2:00,7,25,2,154
7/25/2018 3:00,7,25,3,169
7/25/2018 4:00,7,25,4,216
7/25/2018 5:00,7,25,5,223
7/25/2018 6:00,7,25,6,193
7/25/2018 7:00,7,25,7,182
7/25/2018 8:00,7,25,8,152
7/25/2018 9:00,7,25,9,105
7/25/2018 10:00,7,25,10,103
7/25/2018 11:00,7,25,11,134
7/25/2018 12:00,7,25,12,200
7/25/2018 13:00,7,25,13,233
7/25/2018 14:00,7,25,14,251
7/25/2018 15:00,7,25,15,289
7/25/2018 16:00,7,25,16,267
7/25/2018 17:00,7,25,17,245
7/25/2018 18:00,7,25,18,252
7/25/2018 19:00,7,25,19,250
7/25/2018 20:00,7,25,20,216
7/25/2018 21:00,7,25,21,163
7/25/2018 22:00,7,25,22,177
7/25/2018 23:00,7,25,23,263
7/26/2018 0:00,7,26,0,321
7/26/2018 1:00,7,26,1,328
7/26/2018 2:00,7,26,2,330
7/26/2018 3:00,7,26,3,351
7/26/2018 4:00,7,26,4,400
7/26/2018 5:00,7,26,5,414
7/26/2018 6:00,7,26,6,430
7/26/2018 7:00,7,26,7,388
7/26/2018 8:00,7,26,8,337
7/26/2018 9:00,7,26,9,257
7/26/2018 10:00,7,26,10,216
7/26/2018 11:00,7,26,11,165
7/26/2018 12:00,7,26,12,181
7/26/2018 13:00,7,26,13,218
7/26/2018 14:00,7,26,14,253
7/26/2018 15:00,7,26,15,276
7/26/2018 16:00,7,26,16,273
7/26/2018 17:00,7,26,17,296
7/26/2018 18:00,7,26,18,290
7/26/2018 19:00,7,26,19,288
7/26/2018 20:00,7,26,20,273
7/26/2018 21:00,7,26,21,265
7/26/2018 22:00,7,26,22,291
7/26/2018 23:00,7,26,23,393
7/27/2018 0:00,7,27,0,580
7/27/2018 1:00,7,27,1,734
7/27/2018 2:00,7,27,2,776
7/27/2018 3:00,7,27,3,758
7/27/2018 4:00,7,27,4,760
7/27/2018 5:00,7,27,5,776
7/27/2018 6:00,7,27,6,717
7/27/2018 7:00,7,27,7,494
7/27/2018 8:00,7,27,8,280
7/27/2018 9:00,7,27,9,171
7/27/2018 10:00,7,27,10,161
7/27/2018 11:00,7,27,11,184
7/27/2018 12:00,7,27,12,203
7/27/2018 13:00,7,27,13,197
7/27/2018 14:00,7,27,14,186
7/27/2018 15:00,7,27,15,181
7/27/2018 16:00,7,27,16,187
7/27/2018 17:00,7,27,17,191
7/27/2018 18:00,7,27,18,206
7/27/2018 19:00,7,27,19,214
7/27/2018 20:00,7,27,20,245
7/27/2018 21:00,7,27,21,324
7/27/2018 22:00,7,27,22,453
7/27/2018 23:00,7,27,23,662
7/28/2018 0:00,7,28,0,886
7/28/2018 1:00,7,28,1,1000
7/28/2018 2:00,7,28,2,1021
7/28/2018 3:00,7,28,3,991
7/28/2018 4:00,7,28,4,976
7/28/2018 5:00,7,28,5,958
7/28/2018 6:00,7,28,6,885
7/28/2018 7:00,7,28,7,678
7/28/2018 8:00,7,28,8,425
7/28/2018 9:00,7,28,9,292
7/28/2018 10:00,7,28,10,280
7/28/2018 11:00,7,28,11,308
7/28/2018 12:00,7,28,12,363
7/28/2018 13:00,7,28,13,409
7/28/2018 14:00,7,28,14,413
7/28/2018 15:00,7,28,15,410
7/28/2018 16:00,7,28,16,414
7/28/2018 17:00,7,28,17,423
7/28/2018 18:00,7,28,18,464
7/28/2018 19:00,7,28,19,471
7/28/2018 20:00,7,28,20,501
7/28/2018 21:00,7,28,21,532
7/28/2018 22:00,7,28,22,541
7/28/2018 23:00,7,28,23,656
7/29/2018 0:00,7,29,0,839
7/29/2018 1:00,7,29,1,955
7/29/2018 2:00,7,29,2,942
7/29/2018 3:00,7,29,3,937
7/29/2018 4:00,7,29,4,985
7/29/2018 5:00,7,29,5,980
7/29/2018 6:00,7,29,6,950
7/29/2018 7:00,7,29,7,834
7/29/2018 8:00,7,29,8,630
7/29/2018 9:00,7,29,9,495
7/29/2018 10:00,7,29,10,480
7/29/2018 11:00,7,29,11,569
7/29/2018 12:00,7,29,12,630
7/29/2018 13:00,7,29,13,729
7/29/2018 14:00,7,29,14,814
7/29/2018 15:00,7,29,15,785
7/29/2018 16:00,7,29,16,713
7/29/2018 17:00,7,29,17,703
7/29/2018 18:00,7,29,18,663
7/29/2018 19:00,7,29,19,618
7/29/2018 20:00,7,29,20,632
7/29/2018 21:00,7,29,21,637
7/29/2018 22:00,7,29,22,738
7/29/2018 23:00,7,29,23,861
7/30/2018 0:00,7,30,0,953
7/30/2018 1:00,7,30,1,1056
7/30/2018 2:00,7,30,2,1124
7/30/2018 3:00,7,30,3,1157
7/30/2018 4:00,7,30,4,1169
7/30/2018 5:00,7,30,5,1134
7/30/2018 6:00,7,30,6,1062
7/30/2018 7:00,7,30,7,869
7/30/2018 8:00,7,30,8,531
7/30/2018 9:00,7,30,9,278
7/30/2018 10:00,7,30,10,203
7/30/2018 11:00,7,30,11,250
7/30/2018 12:00,7,30,12,297
7/30/2018 13:00,7,30,13,329
7/30/2018 14:00,7,30,14,348
7/30/2018 15:00,7,30,15,330
7/30/2018 16:00,7,30,16,305
7/30/2018 17:00,7,30,17,273
7/30/2018 18:00,7,30,18,219
7/30/2018 19:00,7,30,19,201
7/30/2018 20:00,7,30,20,186
7/30/2018 21:00,7,30,21,234
7/30/2018 22:00,7,30,22,334
7/30/2018 23:00,7,30,23,552
7/31/2018 0:00,7,31,0,741
7/31/2018 1:00,7,31,1,857
7/31/2018 2:00,7,31,2,897
7/31/2018 3:00,7,31,3,838
7/31/2018 4:00,7,31,4,799
7/31/2018 5:00,7,31,5,739
7/31/2018 6:00,7,31,6,722
7/31/2018 7:00,7,31,7,590
7/31/2018 8:00,7,31,8,334
7/31/2018 9:00,7,31,9,116
7/31/2018 10:00,7,31,10,63
7/31/2018 11:00,7,31,11,84
7/31/2018 12:00,7,31,12,124
7/31/2018 13:00,7,31,13,178
7/31/2018 14:00,7,31,14,160
7/31/2018 15:00,7,31,15,146
7/31/2018 16:00,7,31,16,153
7/31/2018 17:00,7,31,17,176
7/31/2018 18:00,7,31,18,149
7/31/2018 19:00,7,31,19,127
7/31/2018 20:00,7,31,20,126
7/31/2018 21:00,7,31,21,156
7/31/2018 22:00,7,31,22,208
7/31/2018 23:00,7,31,23,266
8/1/2018 0:00,8,1,0,372
8/1/2018 1:00,8,1,1,437
8/1/2018 2:00,8,1,2,484
8/1/2018 3:00,8,1,3,416
8/1/2018 4:00,8,1,4,367
8/1/2018 5:00,8,1,5,320
8/1/2018 6:00,8,1,6,277
8/1/2018 7:00,8,1,7,242
8/1/2018 8:00,8,1,8,154
8/1/2018 9:00,8,1,9,81
