TimeStamp,wSpeed100
1084.25,4.27
1084.2501,2.88
1084.5,2.58
1084.501,2.62
1084.75,3.18
1084.7501,4.1
1085,4.83
1085.01,7.16
1085.25,7.66
1085.2501,8.65
1085.5,9.54
1085.501,9.55
1085.75,9.81
1085.7501,9.5
1086,9.27
1086.01,9.21
1086.25,9.44
1086.2501,9.65
1086.5,9.18
1086.501,8.83
1086.75,8.07
1086.7501,6.34
1087,6.43
1087.01,5.62
1087.25,5.13
1087.2501,5.03
1087.5,5.24
1087.501,5.51
1087.75,6.03
1087.7501,6.61
1088,7.04
1088.01,8.13
1088.25,8.89
1088.2501,9.88
1088.5,10.05
1088.501,9.65
1088.75,9.28
1088.7501,8.92
1089,8.56
1089.01,8.34
1089.25,8.37
1089.2501,11
1089.5,10.57
1089.501,10.31
1089.75,9.62
1089.7501,8.38
1090,8.51
1090.01,7.44
1090.25,6.77
1090.2501,6.21
1090.5,6.3
1090.501,6.22
1090.75,6.51
1090.7501,7.22
1091,7.74
1091.01,8.37
1091.25,8.96
1091.2501,9.4
1091.5,9.39
1091.501,9.6
1091.75,9.87
1091.7501,10.17
1092,10.5
1092.01,10.8
1092.25,11.24
1092.2501,11.54
1092.5,11.26
1092.501,10.85
1092.75,10.22
1092.7501,7.85
1093,7.95
1093.01,7.81
1093.25,6.89
1093.2501,5.98
1093.5,5.46
1093.501,5.38
1093.75,5.55
1093.7501,5.86
1094,6.15
1094.01,7.23
1094.25,8.52
1094.2501,9.65
1094.5,10.09
1094.501,10.19
1094.75,10.21
1094.7501,10.38
1095,10.63
