time,p:1,q :1,timeStamp,CorrectP
32.915,1072650.836,-484468.1263,,1072650.836
32.916,1072294.585,-484345.9,,1072294.585
32.917,1071949.041,-484226.1559,,1071949.041
32.918,1071614.266,-484108.7736,,1071614.266
32.919,1071290.27,-483993.6189,,1071290.27
32.92,1070977.012,-483880.5629,,1070977.012
32.921,1070674.397,-483769.4989,,1070674.397
32.922,1070382.297,-483660.3574,,1070382.297
32.923,1070100.558,-483553.1143,,1070100.558
32.924,1069829.023,-483447.7945,,1069829.023
32.925,1069567.548,-483344.4672,,1069567.548
32.926,1069316.019,-483243.237,,1069316.019
32.927,1069074.363,-483144.2294,,1069074.363
32.928,1068842.553,-483047.5744,,1068842.553
32.929,1068620.61,-482953.39,,1068620.61
32.93,1068408.59,-482861.7673,,1068408.59
32.931,1068206.58,-482772.7595,,1068206.58
32.932,1068014.676,-482686.3763,,1068014.676
32.933,1067832.971,-482602.5845,,1067832.971
32.934,1067661.535,-482521.3133,,1067661.535
32.935,1067500.408,-482442.4652,,1067500.408
32.936,1067349.587,-482365.93,,1067349.587
32.937,1067209.024,-482291.5997,,1067209.024
32.938,1067078.633,-482219.3832,,1067078.633
32.939,1066958.294,-482149.2181,,1066958.294
32.94,1066847.868,-482081.0787,,1066847.868
32.941,1066747.212,-482014.9785,,1066747.212
32.942,1066656.189,-481950.9678,,1066656.189
32.943,1066574.688,-481889.1265,,1066574.688
32.944,1066502.629,-481829.553,,1066502.629
32.945,1066439.969,-481772.3505,,1066439.969
32.946,1066386.703,-481717.6142,,1066386.703
32.947,1066342.859,-481665.4183,,1066342.859
32.948,1066308.487,-481615.8073,,1066308.487
32.949,1066283.648,-481568.7908,,1066283.648
32.95,1066268.401,-481524.343,,1066268.401
32.951,1066262.789,-481482.407,,1066262.789
32.952,1066266.829,-481442.9033,,1066266.829
32.953,1066280.506,-481405.7405,,1066280.506
32.954,1066303.769,-481370.8279,,1066303.769
32.955,1066336.533,-481338.0869,,1066336.533
32.956,1066378.686,-481307.4618,,1066378.686
32.957,1066430.1,-481278.9256,,1066430.1
32.958,1066490.639,-481252.4831,,1066490.639
32.959,1066560.177,-481228.1698,,1066560.177
32.96,1066638.602,-481206.0453,,1066638.602
32.961,1066725.83,-481186.1857,,1066725.83
32.962,1066821.803,-481168.6721,,1066821.803
32.963,1066926.499,-481153.5802,,1066926.499
32.964,1067039.918,-481140.9698,,1067039.918
32.965,1067162.084,-481130.877,,1067162.084
32.966,1067293.026,-481123.31,,1067293.026
32.967,1067432.777,-481118.2481,,1067432.777
32.968,1067581.356,-481115.645,,1067581.356
32.969,1067738.76,-481115.4349,,1067738.76
32.97,1067904.965,-481117.5414,,1067904.965
32.971,1068079.913,-481121.8876,,1068079.913
32.972,1068263.521,-481128.4056,,1068263.521
32.973,1068455.683,-481137.0448,,1068455.683
32.974,1068656.278,-481147.7776,,1068656.278
32.975,1068865.18,-481160.6025,,1068865.18
32.976,1069082.266,-481175.5424,,1069082.266
32.977,1069307.427,-481192.641,,1069307.427
32.978,1069540.573,-481211.9559,,1069540.573
32.979,1069781.64,-481233.5499,,1069781.64
32.98,1070030.587,-481257.482,,1070030.587
32.981,1070287.396,-481283.7993,,1070287.396
32.982,1070552.066,-481312.5306,,1070552.066
32.983,1070824.604,-481343.6817,,1070824.604
32.984,1071105.019,-481377.2352,,1071105.019
32.985,1071393.31,-481413.1525,,1071393.31
32.986,1071689.46,-481451.3784,,1071689.46
32.987,1071993.433,-481491.8484,,1071993.433
32.988,1072305.168,-481534.4966,,1072305.168
32.989,1072624.582,-481579.2636,,1072624.582
32.99,1072951.575,-481626.1032,,1072951.575
32.991,1073286.03,-481674.9879,,1073286.03
32.992,1073627.829,-481725.9105,,1073627.829
32.993,1073976.855,-481778.8845,,1073976.855
32.994,1074332.998,-481833.9404,,1074332.998
32.995,1074696.169,-481891.1204,,1074696.169
32.996,1075066.294,-481950.4721,,1075066.294
32.997,1075443.322,-482012.0406,,1075443.322
32.998,1075827.219,-482075.8621,,1075827.219
32.999,1076217.966,-482141.9581,,1076217.966
33,1076615.55,-482210.3321,,1076615.55
33.001,1077021.17,-482281.1871,,1077021.17
33.002,1077435.989,-482354.627,,1077435.989
33.003,1077859.905,-482430.4993,,1077859.905
33.004,1078292.762,-482508.6767,,1078292.762
33.005,1078734.364,-482589.072,,1078734.364
33.006,1079184.493,-482671.6477,,1079184.493
33.007,1079642.926,-482756.4185,,1079642.926
33.008,1080109.457,-482843.4473,,1080109.457
33.009,1080583.911,-482932.8344,,1080583.911
33.01,1081066.16,-483024.7024,,1081066.16
33.011,1081556.124,-483119.1782,,1081556.124
33.012,1082053.776,-483216.375,,1082053.776
33.013,1082559.129,-483316.3767,,1082559.129
33.014,1083072.225,-483419.2262,,1083072.225
33.015,1083593.119,-483524.9194,,1083593.119
33.016,1084121.862,-483633.4057,,1084121.862
33.017,1084658.482,-483744.5948,,1084658.482
33.018,1085202.97,-483858.3678,,1085202.97
33.019,1085755.274,-483974.5925,,1085755.274
33.02,1086315.296,-484093.1401,,1086315.296
33.021,1086882.895,-484213.9001,,1086882.895
33.022,1087457.894,-484336.7937,,1087457.894
33.023,1088040.098,-484461.7817,,1088040.098
33.024,1088629.306,-484588.8671,,1088629.306
33.025,1089225.328,-484718.0929,,1089225.328
33.026,1089828.001,-484849.5333,,1089828.001
33.027,1090437.195,-484983.2818,,1090437.195
33.028,1091052.823,-485119.4375,,1091052.823
33.029,1091674.838,-485258.0894,,1091674.838
33.03,1092303.229,-485399.3043,,1092303.229
33.031,1092938.008,-485543.1162,,1092938.008
33.032,1093579.201,-485689.5216,,1093579.201
33.033,1094226.83,-485838.4789,,1094226.83
33.034,1094880.9,-485989.9134,,1094880.9
33.035,1095541.391,-486143.726,,1095541.391
33.036,1096208.246,-486299.8057,,1096208.246
33.037,1096881.368,-486458.0426,,1096881.368
33.038,1097560.629,-486618.3405,,1097560.629
33.039,1098245.87,-486780.6277,,1098245.87
33.04,1098936.914,-486944.8643,,1098936.914
33.041,1099633.581,-487111.0445,,1099633.581
33.042,1100335.696,-487279.1953,,1100335.696
33.043,1101043.106,-487449.3697,,1101043.106
33.044,1101755.685,-487621.638,,1101755.685
33.045,1102473.339,-487796.0757,,1102473.339
33.046,1103196.009,-487972.7517,,1103196.009
33.047,1103923.666,-488151.7177,,1103923.666
33.048,1104656.299,-488332.9998,,1104656.299
33.049,1105393.912,-488516.5935,,1105393.912
33.05,1106136.506,-488702.4637,,1106136.506
33.051,1106884.069,-488890.5476,,1106884.069
33.052,1107636.571,-489080.7619,,1107636.571
33.053,1108393.949,-489273.0123,,1108393.949
33.054,1109156.114,-489467.2042,,1109156.114
33.055,1109922.946,-489663.2534,,1109922.946
33.056,1110694.302,-489861.0944,,1110694.302
33.057,1111470.022,-490060.6872,,1111470.022
33.058,1112249.944,-490262.0192,,1112249.944
33.059,1113033.909,-490465.1049,,1113033.909
33.06,1113821.772,-490669.9804,,1113821.772
33.061,1114613.414,-490876.6968,,1114613.414
33.062,1115408.738,-491085.3103,,1115408.738
33.063,1116207.679,-491295.873,,1116207.679
33.064,1117010.192,-491508.4237,,1117010.192
33.065,1117816.255,-491722.981,,1117816.255
33.066,1118625.85,-491939.5393,,1118625.85
33.067,1119438.966,-492158.0677,,1119438.966
33.068,1120255.578,-492378.5124,,1120255.578
33.069,1121075.647,-492600.8025,,1121075.647
33.07,1121899.113,-492824.8573,,1121899.113
33.071,1122725.887,-493050.5948,,1122725.887
33.072,1123555.862,-493277.9404,,1123555.862
33.073,1124388.908,-493506.8344,,1124388.908
33.074,1125224.881,-493737.2369,,1125224.881
33.075,1126063.635,-493969.1306,,1126063.635
33.076,1126905.026,-494202.5199,,1126905.026
33.077,1127748.921,-494437.4276,,1127748.921
33.078,1128595.205,-494673.8892,,1128595.205
33.079,1129443.785,-494911.9452,,1129443.785
33.08,1130294.59,-495151.6337,,1130294.59
33.081,1131147.569,-495392.9825,,1131147.569
33.082,1132002.687,-495636.0038,,1132002.687
33.083,1132859.918,-495880.6901,,1132859.918
33.084,1133719.238,-496127.0137,,1133719.238
33.085,1134580.615,-496374.9279,,1134580.615
33.086,1135444.006,-496624.3714,,1135444.006
33.087,1136309.349,-496875.2745,,1136309.349
33.088,1137176.565,-497127.5655,,1137176.565
33.089,1138045.553,-497381.1782,,1138045.553
33.09,1138916.197,-497636.0576,,1138916.197
33.091,1139788.371,-497892.1648,,1139788.371
33.092,1140661.941,-498149.4789,,1140661.941
33.093,1141536.778,-498407.9967,,1141536.778
33.094,1142412.762,-498667.7304,,1142412.762
33.095,1143289.785,-498928.7032,,1143289.785
33.096,1144167.758,-499190.9428,,1144167.758
33.097,1145046.61,-499454.4756,,1145046.61
33.098,1145926.286,-499719.3207,,1145926.286
33.099,1146806.744,-499985.4844,,1146806.744
33.1,1147687.953,-500252.9577,,1147687.953
33.101,1148569.57,-500521.6545,,1148569.57
33.102,1149451.259,-500791.4944,,1149451.259
33.103,1150332.993,-501062.4511,,1150332.993
33.104,1151214.742,-501334.4825,,1151214.742
33.105,1152096.464,-501607.5337,,1152096.464
33.106,1152978.106,-501881.5419,,1152978.106
33.107,1153859.596,-502156.4422,,1153859.596
33.108,1154740.847,-502432.1738,,1154740.847
33.109,1155621.759,-502708.6847,,1155621.759
33.11,1156502.221,-502985.9362,,1156502.221
33.111,1157382.118,-503263.9044,,1157382.118
33.112,1158261.335,-503542.581,,1158261.335
33.113,1159139.768,-503821.9705,,1159139.768
33.114,1160017.319,-504102.0872,,1160017.319
33.115,1160893.909,-504382.9502,,1160893.909
33.116,1161769.473,-504664.5777,,1161769.473
33.117,1162643.96,-504946.9825,,1162643.96
33.118,1163517.331,-505230.1671,,1163517.331
33.119,1164389.555,-505514.1214,,1164389.555
33.12,1165260.604,-505798.8212,,1165260.604
33.121,1166130.446,-506084.2293,,1166130.446
33.122,1166999.041,-506370.2978,,1166999.041
33.123,1167866.34,-506656.972,,1167866.34
33.124,1168732.279,-506944.1952,,1168732.279
33.125,1169596.784,-507231.9131,,1169596.784
33.126,1170459.765,-507520.0785,,1170459.765
33.127,1171321.128,-507808.6546,,1171321.128
33.128,1172180.773,-508097.6167,,1172180.773
33.129,1173038.602,-508386.9524,,1173038.602
33.13,1173894.52,-508676.6605,,1173894.52
33.131,1174748.444,-508966.7477,,1174748.444
33.132,1175600.301,-509257.2252,,1175600.301
33.133,1176450.03,-509548.1042,,1176450.03
33.134,1177297.586,-509839.3915,,1177297.586
33.135,1178142.929,-510131.0863,,1178142.929
33.136,1178986.028,-510423.1775,,1178986.028
33.137,1179826.856,-510715.643,,1179826.856
33.138,1180665.382,-511008.4497,,1180665.382
33.139,1181501.569,-511301.5558,,1181501.569
33.14,1182335.375,-511594.9136,,1182335.375
33.141,1183166.743,-511888.4732,,1183166.743
33.142,1183995.611,-512182.1867,,1183995.611
33.143,1184821.902,-512476.0112,,1184821.902
33.144,1185645.536,-512769.9123,,1185645.536
33.145,1186466.428,-513063.8653,,1186466.428
33.146,1187284.495,-513357.8554,,1187284.495
33.147,1188099.655,-513651.8772,,1188099.655
33.148,1188911.837,-513945.9321,,1188911.837
33.149,1189720.975,-514240.0254,,1189720.975
33.15,1190527.019,-514534.1629,,1190527.019
33.151,1191329.924,-514828.3471,,1191329.924
33.152,1192129.655,-515122.5748,,1192129.655
33.153,1192926.186,-515416.8345,,1192926.186
33.154,1193719.488,-515711.106,,1193719.488
33.155,1194509.536,-516005.36,,1194509.536
33.156,1195296.299,-516299.56,,1195296.299
33.157,1196079.739,-516593.6645,,1196079.739
33.158,1196859.81,-516887.63,,1196859.81
33.159,1197636.458,-517181.4141,,1197636.458
33.16,1198409.623,-517474.9784,,1198409.623
33.161,1199179.236,-517768.2912,,1199179.236
33.162,1199945.227,-518061.3284,,1199945.227
33.163,1200707.527,-518354.0744,,1200707.527
33.164,1201466.068,-518646.521,,1201466.068
33.165,1202220.789,-518938.666,,1202220.789
33.166,1202971.636,-519230.5105,,1202971.636
33.167,1203718.564,-519522.0564,,1203718.564
33.168,1204461.537,-519813.3035,,1204461.537
33.169,1205200.525,-520104.2469,,1205200.525
33.17,1205935.503,-520394.8754,,1205935.503
33.171,1206666.45,-520685.1706,,1206666.45
33.172,1207393.343,-520975.1068,,1207393.343
33.173,1208116.158,-521264.6526,,1208116.158
33.174,1208834.864,-521553.7719,,1208834.864
33.175,1209549.425,-521842.4271,,1209549.425
33.176,1210259.798,-522130.581,,1210259.798
33.177,1210965.934,-522418.1998,,1210965.934
33.178,1211667.778,-522705.2546,,1211667.778
33.179,1212365.274,-522991.723,,1212365.274
33.18,1213058.366,-523277.5891,,1213058.366
33.181,1213747,-523562.8434,,1213747
33.182,1214431.125,-523847.4816,,1214431.125
33.183,1215110.698,-524131.5021,,1215110.698
33.184,1215785.683,-524414.9044,,1215785.683
33.185,1216456.051,-524697.6864,,1216456.051
33.186,1217121.777,-524979.8426,,1217121.777
33.187,1217782.843,-525261.3625,,1217782.843
33.188,1218439.233,-525542.2298,,1218439.233
33.189,1219090.93,-525822.4225,,1219090.93
33.19,1219737.915,-526101.9134,,1219737.915
33.191,1220380.167,-526380.6719,,1220380.167
33.192,1221017.658,-526658.6657,,1221017.658
33.193,1221650.355,-526935.8627,,1221650.355
33.194,1222278.222,-527212.2335,,1222278.222
33.195,1222901.217,-527487.7525,,1222901.217
33.196,1223519.296,-527762.3992,,1223519.296
33.197,1224132.416,-528036.1587,,1224132.416
33.198,1224740.535,-528309.0212,,1224740.535
33.199,1225343.615,-528580.9813,,1225343.615
33.2,1225941.623,-528852.036,,1225941.623
33.201,1226533.8,-529122.0292,,1226533.8
33.202,1227119.409,-529390.854,,1227119.409
33.203,1227698.477,-529658.5701,,1227698.477
33.204,1228271.057,-529925.2137,,1228271.057
33.205,1228837.218,-530190.7911,,1228837.218
33.206,1229397.034,-530455.2767,,1229397.034
33.207,1229950.57,-530718.6149,,1229950.57
33.208,1230497.875,-530980.726,,1230497.875
33.209,1231038.97,-531241.5158,,1231038.97
33.21,1231573.847,-531500.8861,,1231573.847
33.211,1232102.465,-531758.7456,,1232102.465
33.212,1232624.759,-532015.0202,,1232624.759
33.213,1233140.643,-532269.6603,,1233140.643
33.214,1233650.024,-532522.6449,,1233650.024
33.215,1234152.81,-532773.9817,,1234152.81
33.216,1234648.921,-533023.7038,,1234648.921
33.217,1235138.3,-533271.8624,,1235138.3
33.218,1235620.914,-533518.5187,,1235620.914
33.219,1236096.763,-533763.7328,,1236096.763
33.22,1236565.871,-534007.5548,,1236565.871
33.221,1237028.286,-534250.0164,,1237028.286
33.222,1237484.071,-534491.1256,,1237484.071
33.223,1237933.291,-534730.8644,,1237933.291
33.224,1238376.009,-534969.1903,,1238376.009
33.225,1238812.273,-535206.0409,,1238812.273
33.226,1239242.11,-535441.3409,,1239242.11
33.227,1239665.522,-535675.0109,,1239665.522
33.228,1240082.488,-535906.9764,,1240082.488
33.229,1240492.963,-536137.1759,,1240492.963
33.23,1240896.889,-536365.5672,,1240896.889
33.231,1241294.195,-536592.1313,,1241294.195
33.232,1241684.815,-536816.8726,,1241684.815
33.233,1242068.692,-537039.8164,,1242068.692
33.234,1242445.782,-537261.0037,,1242445.782
33.235,1242816.067,-537480.4842,,1242816.067
33.236,1243179.551,-537698.3078,,1243179.551
33.237,1243536.259,-537914.517,,1243536.259
33.238,1243886.236,-538129.1403,,1243886.236
33.239,1244229.541,-538342.1871,,1244229.541
33.24,1244566.235,-538553.646,,1244566.235
33.241,1244896.378,-538763.4856,,1244896.378
33.242,1245220.019,-538971.6576,,1245220.019
33.243,1245537.189,-539178.103,,1245537.189
33.244,1245847.902,-539382.7584,,1245847.902
33.245,1246152.151,-539585.5637,,1246152.151
33.246,1246449.909,-539786.469,,1246449.909
33.247,1246741.14,-539985.4393,,1246741.14
33.248,1247025.795,-540182.4583,,1247025.795
33.249,1247303.829,-540377.5289,,1247303.829
33.25,1247575.203,-540570.6712,,1247575.203
33.251,1247839.89,-540761.9186,,1247839.89
33.252,1248097.88,-540951.3124,,1248097.88
33.253,1248349.184,-541138.8947,,1248349.184
33.254,1248593.83,-541324.7024,,1248593.83
33.255,1248831.863,-541508.7613,,1248831.863
33.256,1249063.337,-541691.0825,,1249063.337
33.257,1249288.311,-541871.6602,,1249288.311
33.258,1249506.845,-542050.4721,,1249506.845
33.259,1249718.986,-542227.482,,1249718.986
33.26,1249924.774,-542402.6445,,1249924.774
33.261,125124.229,-542575.91,,125124.229
33.262,1250317.357,-542747.231,,1250317.357
33.263,1250504.147,-542916.5676,,1250504.147
33.264,1250684.58,-543083.8919,,1250684.58
33.265,1250858.627,-543249.1909,,1250858.627
33.266,1251026.26,-543412.467,,1251026.26
33.267,1251187.456,-543573.7372,,1251187.456
33.268,1251342.201,-543733.0294,,1251342.201
33.269,1251490.498,-543890.3787,,1251490.498
33.27,1251632.36,-544045.8213,,1251632.36
33.271,1251767.82,-544199.3899,,1251767.82
33.272,1251896.922,-544351.1087,,1251896.922
33.273,1252019.72,-544500.9901,,1252019.72
33.274,1252136.271,-544649.033,,1252136.271
33.275,1252246.633,-544795.2229,,1252246.633
33.276,1252350.856,-544939.5339,,1252350.856
33.277,1252448.983,-545081.9318,,1252448.983
33.278,1252541.043,-545222.3789,,1252541.043
33.279,1252627.05,-545360.8385,,1252627.05
33.28,1252707.008,-545497.2799,,1252707.008
33.281,1252780.912,-545631.6814,,1252780.912
33.282,1252848.749,-545764.0336,,1252848.749
33.283,1252910.506,-545894.3395,,1252910.506
33.284,1252966.173,-546022.6139,,1252966.173
33.285,1253015.75,-546148.8814,,1253015.75
33.286,1253059.246,-546273.1721,,1253059.246
33.287,1253096.682,-546395.5182,,1253096.682
33.288,1253128.092,-546515.949,,1253128.092
33.289,1253153.522,-546634.4878,,1253153.522
33.29,1253173.025,-546751.1481,,1253173.025
33.291,1253186.657,-546865.933,,1253186.657
33.292,1253194.476,-546978.8344,,1253194.476
33.293,1253196.534,-547089.8347,,1253196.534
33.294,1253192.876,-547198.9097,,1253192.876
33.295,1253183.537,-547306.0313,,1253183.537
33.296,1253168.541,-547411.1725,,1253168.541
33.297,1253147.903,-547514.3103,,1253147.903
33.298,1253121.627,-547615.4289,,1253121.627
33.299,1253089.715,-547714.5222,,1253089.715
33.3,1253052.167,-547811.5946,,1253052.167
33.301,1253018.112,-547908.6438,,1253018.112
33.302,1252996.506,-548007.0439,,1252996.506
33.303,1252986.836,-548105.9968,,1252986.836
33.304,1252988.317,-548204.9512,,1252988.317
33.305,1252999.993,-548303.6695,,1252999.993
33.306,1253020.86,-548402.2521,,1253020.86
33.307,1253050,-548501.1159,,1253050
33.308,1253086.688,-548600.9321,,1253086.688
33.309,1253130.479,-548702.5315,,1253130.479
33.31,1253181.257,-548806.7916,,1253181.257
33.311,1253239.23,-548914.5195,,1253239.23
33.312,1253304.895,-549026.3475,,1253304.895
33.313,1253378.955,-549142.654,,1253378.955
33.314,1253462.215,-549263.52,,1253462.215
33.315,1253555.471,-549388.7252,,1253555.471
33.316,1253659.394,-549517.785,,1253659.394
33.317,1253774.439,-549650.0203,,1253774.439
33.318,1253900.788,-549784.6521,,1253900.788
33.319,1254038.319,-549920.9064,,1254038.319
33.32,1254186.629,-550058.116,,1254186.629
33.321,1254345.082,-550195.8061,,1254345.082
33.322,1254512.895,-550333.7518,,1254512.895
33.323,1254689.238,-550472.0017,,1254689.238
33.324,1254873.334,-550610.8645,,1254873.334
33.325,1255064.557,-550750.8619,,1255064.557
33.326,1255262.503,-550892.6543,,1255262.503
33.327,1255467.028,-551036.9499,,1255467.028
33.328,1255678.256,-551184.4103,,1255678.256
33.329,1255896.548,-551335.5635,,1255896.548
33.33,1256122.442,-551490.7373,,1256122.442
33.331,1256356.569,-551650.0208,,1256356.569
33.332,1256599.559,-551813.2577,,1256599.559
33.333,1256851.955,-551980.0725,,1256851.955
33.334,1257114.13,-552149.9253,,1257114.13
33.335,1257386.237,-552322.1856,,1257386.237
33.336,1257668.188,-552496.2183,,1257668.188
33.337,1257959.661,-552671.4661,,1257959.661
33.338,1258260.14,-552847.5209,,1258260.14
33.339,1258568.981,-553024.1737,,1258568.981
