time,p:1,timeStamp
1.132,152610.3336,
1.133,151901.1705,
1.134,151197.3919,
1.135,150499.0875,
1.136,149806.0804,
1.137,149117.9625,
1.138,148434.1602,
1.139,147754.0199,
1.14,147076.9024,
1.141,146402.2723,
1.142,145729.7724,
1.143,145059.2717,
1.144,144390.883,
1.145,143724.9481,
1.146,143061.9922,
1.147,142402.6559,
1.148,141747.6134,
1.149,141097.4881,
1.15,140452.7765,
1.151,139813.7918,
1.152,139180.6313,
1.153,138553.1746,
1.154,137931.1096,
1.155,137313.9827,
1.156,136701.268,
1.157,136092.4421,
1.158,135487.0587,
1.159,134884.8097,
1.16,134285.5673,
1.161,133689.4013,
1.162,133096.5688,
1.163,132507.481,
1.164,131922.6491,
1.165,131342.6189,
1.166,130767.9019,
1.167,130198.9133,
1.168,129635.9232,
1.169,129079.0286,
1.17,128528.149,
1.171,127983.0448,
1.172,127443.3566,
1.173,126908.6597,
1.174,126378.5247,
1.175,125852.578,
1.176,125330.5536,
1.177,124812.3286,
1.178,124297.9394,
1.179,123787.5765,
1.18,123281.5585,
1.181,122780.2905,
1.182,122284.2117,
1.183,121793.7393,
1.184,121309.2171,
1.185,120830.8752,
1.186,120358.8046,
1.187,119892.9519,
1.188,119433.1321,
1.189,118979.059,
1.19,118530.3878,
1.191,118086.7647,
1.192,117647.876,
1.193,117213.4907,
1.194,116783.4915,
1.195,116357.8894,
1.196,115936.8217,
1.197,115520.5322,
1.198,115109.3392,
1.199,114703.593,
1.2,114303.6312,
1.201,113915.5799,
1.202,113545.254,
1.203,113192.2677,
1.204,112855.9907,
1.205,112535.6331,
1.206,112230.3497,
1.207,111939.348,
1.208,111661.9873,
1.209,111397.8551,
1.21,111146.811,
1.211,110908.9937,
1.212,110684.791,
1.213,110474.7776,
1.214,110279.6288,
1.215,110100.0242,
1.216,109936.5521,
1.217,109789.6279,
1.218,109659.4383,
1.219,109545.9155,
1.22,109448.7463,
1.221,109367.4131,
1.222,109301.2605,
1.223,109249.5782,
1.224,109211.6895,
1.225,109187.0326,
1.226,109175.2248,
1.227,109176.1014,
1.228,109189.7249,
1.229,109216.3636,
1.23,109256.4434,
1.231,109310.4805,
1.232,109379.0027,
1.233,109462.472,
1.234,109561.2164,
1.235,109675.3825,
1.236,109804.9113,
1.237,109949.5428,
1.238,110108.8466,
1.239,110282.2737,
1.24,110469.2231,
1.241,110669.1131,
1.242,110881.4484,
1.243,111105.8742,
1.244,111342.2101,
1.245,111590.4599,
1.246,111850.7975,
1.247,112123.5295,
1.248,112409.0421,
1.249,112707.7382,
1.25,113019.9738,
1.251,113346.0015,
1.252,113685.9303,
1.253,114039.7036,
1.254,114407.1003,
1.255,114787.7577,
1.256,115181.2114,
1.257,115586.949,
1.258,116004.4672,
1.259,116433.3275,
1.26,116873.2008,
1.261,117323.8975,
1.262,117785.3775,
1.263,118257.7405,
1.264,118741.1981,
1.265,119236.0314,
1.266,119742.5408,
1.267,120260.9941,
1.268,120791.58,
1.269,121334.3735,
1.27,121889.3165,
1.271,122456.2166,
1.272,123034.7638,
1.273,123624.562,
1.274,124225.1705,
1.275,124836.1517,
1.276,125457.1153,
1.277,126087.7567,
1.278,126727.8824,
1.279,127377.42,
1.28,128036.4119,
1.281,128704.9947,
1.282,129383.3652,
1.283,130071.7408,
1.284,130770.3166,
1.285,131479.2278,
1.286,132198.5197,
1.287,132928.1309,
1.288,133667.8907,
1.289,134417.5308,
1.29,135176.7101,
1.291,135945.0476,
1.292,136722.1601,
1.293,137507.6998,
1.294,138301.385,
1.295,139103.0227,
1.296,139912.5177,
1.297,140729.8694,
1.298,141555.1556,
1.299,142388.5067,
1.3,143230.0732,
1.301,144097.5976,
1.302,145008.1144,
1.303,145960.2451,
1.304,146952.1406,
1.305,147981.7052,
1.306,149046.8479,
1.307,150145.727,
1.308,151276.9546,
1.309,152439.7371,
1.31,153633.9326,
1.311,154860.0219,
1.312,156118.9963,
1.313,157412.1816,
1.314,158741.0215,
1.315,160106.8508,
1.316,161510.6877,
1.317,162953.0726,
1.318,164433.9744,
1.319,165952.773,
1.32,167508.3207,
1.321,169099.0704,
1.322,170723.2541,
1.323,172379.0853,
1.324,174064.959,
1.325,175779.6222,
1.326,177522.2946,
1.327,179292.7225,
1.328,181091.1629,
1.329,182918.2994,
1.33,184775.1044,
1.331,186662.6663,
1.332,188582.0046,
1.333,190533.8991,
1.334,192518.755,
1.335,194536.5189,
1.336,196586.6591,
1.337,198668.2079,
1.338,200779.8604,
1.339,202920.1159,
1.34,205087.4405,
1.341,207280.4309,
1.342,209497.9559,
1.343,211739.2593,
1.344,214004.0103,
1.345,216292.2959,
1.346,218604.5594,
1.347,220941.4922,
1.348,223303.8957,
1.349,225692.5321,
1.35,228107.9836,
1.351,230550.5388,
1.352,233020.1201,
1.353,235516.2616,
1.354,238038.1381,
1.355,240584.6409,
1.356,243154.489,
1.357,245746.3601,
1.358,248359.0243,
1.359,250991.4612,
1.36,253642.9477,
1.361,256313.1034,
1.362,259001.8901,
1.363,261709.5658,
1.364,264436.6012,
1.365,267183.5692,
1.366,269951.0246,
1.367,272739.3881,
1.368,275548.8516,
1.369,278379.3147,
1.37,281230.3627,
1.371,284101.2856,
1.372,286991.1355,
1.373,289898.8144,
1.374,292823.1796,
1.375,295763.1519,
1.376,298717.8131,
1.377,301686.4803,
1.378,304668.7463,
1.379,307664.4838,
1.38,310673.8118,
1.381,313697.0305,
1.382,316734.5339,
1.383,319786.7125,
1.384,322853.8582,
1.385,325936.0848,
1.386,329033.274,
1.387,332145.0536,
1.388,335270.8088,
1.389,338409.7265,
1.39,341560.8634,
1.391,344723.2309,
1.392,347895.8832,
1.393,351077.9974,
1.394,354268.9366,
1.395,357468.2859,
1.396,360675.8587,
1.397,363891.6728,
1.398,367115.9004,
1.399,370348.7985,
1.4,373590.6304,
1.401,376845.3822,
1.402,380116.7724,
1.403,383404.385,
1.404,386707.5099,
1.405,390025.1972,
1.406,393356.3419,
1.407,396699.7876,
1.408,400054.4335,
1.409,403419.3325,
1.41,406793.7663,
1.411,410177.2882,
1.412,413569.7296,
1.413,416971.1696,
1.414,420381.8726,
1.415,423802.2031,
1.416,427232.5294,
1.417,430673.1293,
1.418,434124.1101,
1.419,437585.353,
1.42,441056.4886,
1.421,444536.9068,
1.422,448025.7972,
1.423,451522.2164,
1.424,455025.1698,
1.425,458533.6997,
1.426,462046.9655,
1.427,465564.307,
1.428,469085.2827,
1.429,472609.6779,
1.43,476137.4834,
1.431,479668.8473,
1.432,483204.0077,
1.433,486743.2148,
1.434,490286.6545,
1.435,493834.3807,
1.436,497386.2687,
1.437,500941.9923,
1.438,504501.0283,
1.439,508062.6875,
1.44,511626.1663,
1.441,515190.6131,
1.442,518755.199,
1.443,522319.1841,
1.444,525881.9709,
1.445,529443.1373,
1.446,533002.4464,
1.447,536559.8315,
1.448,540115.3591,
1.449,543669.1758,
1.45,547221.4461,
1.451,550772.2888,
1.452,554321.7222,
1.453,557869.6236,
1.454,561415.7083,
1.455,564959.5315,
1.456,568500.5105,
1.457,572037.9656,
1.458,575571.1725,
1.459,579099.4198,
1.46,582622.0634,
1.461,586138.5715,
1.462,589648.5529,
1.463,593151.7675,
1.464,596648.1159,
1.465,600137.6115,
1.466,603620.3385,
1.467,607096.4016,
1.468,610565.8749,
1.469,614028.7559,
1.47,617484.9312,
1.471,620934.158,
1.472,624376.0631,
1.473,627810.1596,
1.474,631235.8784,
1.475,634652.6099,
1.476,638059.7508,
1.477,641456.7483,
1.478,644843.1378,
1.479,648218.5679,
1.48,651582.8097,
1.481,654935.7512,
1.482,658277.3752,
1.483,661607.7268,
1.484,664926.8729,
1.485,668234.8606,
1.486,671531.6795,
1.487,674817.232,
1.488,678091.3174,
1.489,681353.6293,
1.49,684603.7677,
1.491,687841.2633,
1.492,691065.6106,
1.493,694276.3056,
1.494,697472.8826,
1.495,700654.9445,
1.496,703822.1854,
1.497,706974.3991,
1.498,710111.4756,
1.499,713233.3851,
1.5,716340.1521,
1.501,719435.6715,
1.502,722523.7136,
1.503,725604.0021,
1.504,728676.0923,
1.505,731739.4031,
1.506,734793.2665,
1.507,737836.9881,
1.508,740869.9091,
1.509,743891.4633,
1.51,746901.2198,
1.511,749898.9079,
1.512,752884.4202,
1.513,755857.7938,
1.514,758819.1746,
1.515,761768.7667,
1.516,764706.777,
1.517,767633.3601,
1.518,770548.5724,
1.519,773452.3398,
1.52,776344.4447,
1.521,779224.5313,
1.522,782092.1303,
1.523,784946.6978,
1.524,787787.6633,
1.525,790614.4804,
1.526,793426.6737,
1.527,796223.8751,
1.528,799005.8453,
1.529,801772.4784,
1.53,804523.7889,
1.531,807259.8836,
1.532,809980.9219,
1.533,812687.0708,
1.534,815378.4602,
1.535,818055.1443,
1.536,820717.0745,
1.537,823364.0863,
1.538,825995.903,
1.539,828612.1531,
1.54,831212.4016,
1.541,833796.1876,
1.542,836363.0663,
1.543,838912.6469,
1.544,841444.6231,
1.545,843958.7928,
1.546,846455.0624,
1.547,848933.4384,
1.548,851394.0053,
1.549,853836.8948,
1.55,856262.2491,
1.551,858670.1845,
1.552,861060.7597,
1.553,863433.9521,
1.554,865789.6462,
1.555,868127.6351,
1.556,870447.6334,
1.557,872749.3015,
1.558,875032.2759,
1.559,877296.2026,
1.56,879540.7689,
1.561,881765.7287,
1.562,883970.9195,
1.563,886156.2675,
1.564,888321.7816,
1.565,890467.5367,
1.566,892593.6493,
1.567,894700.2483,
1.568,896787.445,
1.569,898855.3068,
1.57,900903.8375,
1.571,902932.9662,
1.572,904942.5478,
1.573,906932.3725,
1.574,908902.1842,
1.575,910851.7051,
1.576,912780.6625,
1.577,914688.8149,
1.578,916575.9732,
1.579,918442.0154,
1.58,920286.8917,
1.581,922110.6205,
1.582,923913.2762,
1.583,925694.9694,
1.584,927455.8237,
1.585,929195.9516,
1.586,930915.432,
1.587,932614.2942,
1.588,934292.5081,
1.589,935949.9829,
1.59,937586.5747,
1.591,939202.1003,
1.592,940796.3569,
1.593,942369.1441,
1.594,943920.2843,
1.595,945449.6417,
1.596,946957.1336,
1.597,948442.7364,
1.598,949906.4826,
1.599,951348.4519,
1.6,952768.7553,
1.601,954175.47,
1.602,955576.463,
1.603,956971.3098,
1.604,958359.3225,
1.605,959739.6355,
1.606,961111.3136,
1.607,962473.4667,
1.608,963825.355,
1.609,965166.4731,
1.61,966496.6009,
1.611,967815.8154,
1.612,969124.4638,
1.613,970423.1011,
1.614,971712.4028,
1.615,972993.0633,
1.616,974265.6944,
1.617,975530.7379,
1.618,976788.4024,
1.619,978038.6324,
1.62,979281.1138,
1.621,980515.3128,
1.622,981740.5436,
1.623,982956.054,
1.624,984161.1183,
1.625,985355.1247,
1.626,986537.6451,
1.627,987708.4799,
1.628,988867.6711,
1.629,990015.4836,
1.63,991152.358,
1.631,992278.8407,
1.632,993395.5032,
1.633,994502.8587,
1.634,995601.2896,
1.635,996690.9939,
1.636,997771.9573,
1.637,998843.954,
1.638,999906.5756,
1.639,1000959.284,
1.64,1002001.48,
1.641,1003032.576,
1.642,1004052.072,
1.643,1005059.611,
1.644,1006055.018,
1.645,1007038.314,
1.646,1008009.706,
1.647,1008969.546,
1.648,1009918.279,
1.649,1010856.381,
1.65,1011784.283,
1.651,1012702.321,
1.652,1013610.681,
1.653,1014509.383,
1.654,1015398.27,
1.655,1016277.036,
1.656,1017145.265,
1.657,1018002.484,
1.658,1018848.224,
1.659,1019682.08,
1.66,1020503.759,
1.661,1021313.114,
1.662,1022110.157,
1.663,1022895.051,
1.664,1023668.082,
1.665,1024429.618,
1.666,1025180.055,
1.667,1025919.764,
1.668,1026649.037,
1.669,1027368.054,
1.67,1028076.858,
1.671,1028775.349,
1.672,1029463.305,
1.673,1030140.408,
1.674,1030806.292,
1.675,1031460.586,
1.676,1032102.969,
1.677,1032733.204,
1.678,1033351.172,
1.679,1033956.884,
1.68,1034550.471,
1.681,1035132.172,
1.682,1035702.293,
1.683,1036261.169,
1.684,1036809.119,
1.685,1037346.404,
1.686,1037873.194,
1.687,1038389.551,
1.688,1038895.422,
1.689,1039390.652,
1.69,1039875.004,
1.691,1040348.2,
1.692,1040809.952,
1.693,1041260.009,
1.694,1041698.186,
1.695,1042124.391,
1.696,1042538.637,
1.697,1042941.035,
1.698,1043331.787,
1.699,1043711.152,
1.7,1044079.417,
1.701,1044436.437,
1.702,1044782.033,
1.703,1045116.397,
1.704,1045439.643,
1.705,1045751.8,
1.706,1046052.815,
1.707,1046342.562,
1.708,1046620.867,
1.709,1046887.535,
1.71,1047142.378,
1.711,1047385.247,
1.712,1047616.052,
1.713,1047834.78,
1.714,1048041.494,
1.715,1048236.332,
1.716,1048419.488,
1.717,1048591.194,
1.718,1048751.687,
1.719,1048901.189,
1.72,1049039.877,
1.721,1049167.871,
1.722,1049285.222,
1.723,1049391.911,
1.724,1049487.86,
1.725,1049572.951,
1.726,1049647.045,
1.727,1049710.008,
1.728,1049761.732,
1.729,1049802.158,
1.73,1049831.286,
1.731,1049849.182,
1.732,1049855.968,
1.733,1049851.819,
1.734,1049836.937,
1.735,1049811.536,
1.736,1049775.816,
1.737,1049729.946,
1.738,1049674.047,
1.739,1049608.185,
1.74,1049532.371,
1.741,1049446.565,
1.742,1049350.695,
1.743,1049244.666,
1.744,1049128.389,
1.745,1049001.792,
1.746,1048864.843,
1.747,1048717.554,
1.748,1048559.993,
1.749,1048392.274,
1.75,1048214.552,
1.751,1048027.012,
1.752,1047829.844,
1.753,1047623.233,
1.754,1047407.337,
1.755,1047182.28,
1.756,1046948.139,
1.757,1046704.947,
1.758,1046452.696,
1.759,1046191.347,
1.76,1045920.846,
1.761,1045641.137,
1.762,1045352.18,
1.763,1045053.963,
1.764,1044746.513,
1.765,1044429.897,
1.766,1044104.224,
1.767,1043769.637,
1.768,1043426.302,
1.769,1043074.392,
1.77,1042714.077,
1.771,1042345.509,
1.772,1041968.809,
1.773,1041584.063,
1.774,1041191.322,
1.775,1040790.601,
1.776,1040381.89,
1.777,1039965.164,
1.778,1039540.397,
1.779,1039107.573,
1.78,1038666.699,
1.781,1038217.811,
1.782,1037760.98,
1.783,1037296.308,
1.784,1036823.927,
1.785,1036343.99,
1.786,1035856.654,
1.787,1035362.079,
1.788,1034860.406,
1.789,1034351.756,
1.79,1033836.22,
1.791,1033313.861,
1.792,1032784.712,
1.793,1032248.786,
1.794,1031706.081,
1.795,1031156.593,
1.796,1030600.327,
1.797,1030037.304,
1.798,1029467.568,
1.799,1028891.192,
1.8,1028308.274,
1.801,1027715.777,
1.802,1027110.756,
1.803,1026493.555,
1.804,1025864.612,
1.805,1025224.406,
1.806,1024573.409,
1.807,1023912.039,
1.808,1023240.616,
1.809,1022559.339,
1.81,1021868.274,
1.811,1021167.362,
1.812,1020456.447,
1.813,1019735.307,
1.814,1019003.704,
1.815,1018261.426,
1.816,1017508.329,
1.817,1016744.37,
1.818,1015969.622,
1.819,1015184.277,
1.82,1014388.63,
1.821,1013583.055,
1.822,1012767.965,
1.823,1011943.77,
1.824,1011110.842,
1.825,1010269.475,
1.826,1009419.867,
1.827,1008562.109,
1.828,1007696.19,
1.829,1006822.014,
1.83,1005939.431,
1.831,1005048.272,
1.832,1004148.388,
1.833,1003239.679,
1.834,1002322.124,
1.835,1001395.798,
1.836,1000460.87,
1.837,999517.5956,
1.838,998566.2968,
1.839,997607.3303,
1.84,996641.0554,
1.841,995667.8014,
1.842,994687.8393,
1.843,993701.3625,
1.844,992708.4777,
1.845,991709.2076,
1.846,990703.5051,
1.847,989691.2758,
1.848,988672.4063,
1.849,987646.7947,
1.85,986614.3782,
1.851,985575.1557,
1.852,984529.201,
1.853,983476.6662,
1.854,982417.7746,
1.855,981352.8042,
1.856,980282.0647,
1.857,979205.871,
1.858,978124.5158,
1.859,977038.2468,
1.86,975947.2501,
1.861,974851.6414,
1.862,973751.4679,
1.863,972646.7184,
1.864,971537.3406,
1.865,970423.2645,
1.866,969304.4264,
1.867,968180.7918,
1.868,967052.3747,
1.869,965919.2485,
1.87,964781.5504,
1.871,963639.4758,
1.872,962493.2664,
1.873,961343.1916,
1.874,960189.527,
1.875,959032.5327,
1.876,957872.434,
1.877,956709.4069,
1.878,955543.5711,
1.879,954374.9898,
1.88,953203.6774,
1.881,952029.6135,
1.882,950852.7606,
1.883,949673.0841,
1.884,948490.5713,
1.885,947305.2468,
1.886,946117.1829,
1.887,944926.5032,
1.888,943733.3791,
1.889,942538.0209,
1.89,941340.6627,
1.891,940141.5457,
1.892,938940.9001,
1.893,937738.9292,
1.894,936535.7974,
1.895,935331.6233,
1.896,934126.4797,
1.897,932920.3984,
1.898,931713.3815,
1.899,930505.4154,
1.9,929296.487,
1.901,928088.6845,
1.902,926884.0731,
1.903,925682.5876,
1.904,924484.1456,
1.905,923288.6697,
1.906,922096.1096,
1.907,920906.4592,
1.908,919719.768,
1.909,918536.1445,
1.91,917355.7516,
1.911,916178.7949,
1.912,915005.5058,
1.913,913836.1213,
1.914,912670.8635,
1.915,911509.9213,
1.916,910353.4373,
1.917,909201.5007,
1.918,908054.1472,
1.919,906911.3663,
1.92,905773.114,
1.921,904639.3299,
1.922,903509.9555,
1.923,902384.9524,
1.924,901264.3165,
1.925,900148.0876,
1.926,899036.3535,
1.927,897929.2464,
1.928,896826.9343,
1.929,895729.6075,
1.93,894637.4626,
1.931,893550.6855,
1.932,892469.4366,
1.933,891393.8395,
1.934,890323.9747,
1.935,889259.8788,
1.936,888201.5499,
1.937,887148.9576,
1.938,886102.0563,
1.939,885060.8001,
1.94,884025.1577,
1.941,882995.1243,
1.942,881970.7301,
1.943,880952.0437,
1.944,879939.1701,
1.945,878932.2442,
1.946,877931.4199,
1.947,876936.8576,
1.948,875948.7105,
1.949,874967.112,
1.95,873992.1661,
1.951,873023.9424,
1.952,872062.4744,
1.953,871107.7635,
1.954,870159.7868,
1.955,869218.5077,
1.956,868283.8879,
1.957,867355.8993,
1.958,866434.5344,
1.959,865519.8133,
1.96,864611.7868,
1.961,863710.5355,
1.962,862816.1648,
1.963,861928.7965,
1.964,861048.5586,
1.965,860175.5742,
1.966,859309.9513,
1.967,858451.7746,
1.968,857601.1009,
1.969,856757.9577,
1.97,855922.3458,
1.971,855094.2452,
1.972,854273.6236,
1.973,853460.4463,
1.974,852654.6855,
1.975,851856.3291,
1.976,851065.3868,
1.977,850281.8931,
1.978,849505.9064,
1.979,848737.5059,
1.98,847976.7847,
1.981,847223.8416,
1.982,846478.7723,
1.983,845741.661,
1.984,845012.5736,
1.985,844291.5533,
1.986,843578.6193,
1.987,842873.7689,
1.988,842176.9816,
1.989,841488.2261,
1.99,840807.4678,
1.991,840134.6771,
1.992,839469.8362,
1.993,838812.9444,
1.994,838164.0206,
1.995,837523.1035,
1.996,836890.2486,
1.997,836265.5235,
1.998,835649.0008,
1.999,835040.7515,
2,834440.8376,
2.001,833851.4205,
2.002,833274.5872,
2.003,832710.2071,
2.004,832158.0734,
2.005,831617.9316,
2.006,831089.5144,
2.007,830572.5769,
2.008,830066.9272,
2.009,829572.4506,
2.01,829089.1215,
2.011,828617.0038,
2.012,828156.2396,
2.013,827707.0269,
2.014,827269.5912,
2.015,826844.1534,
2.016,826430.8994,
2.017,826029.9548,
2.018,825641.3677,
2.019,825265.1026,
2.02,824901.0449,
2.021,824549.0158,
2.022,824208.795,
2.023,823880.1487,
2.024,823562.8576,
2.025,823256.7435,
2.026,822961.6883,
2.027,822677.6458,
2.028,822404.6426,
2.029,822142.7699,
2.03,821892.1665,
2.031,821652.9961,
2.032,821425.4217,
2.033,821209.5799,
2.034,821005.5605,
2.035,820813.3915,
2.036,820633.0331,
2.037,820464.3805,
2.038,820307.2751,
2.039,820161.5224,
2.04,820026.9142,
2.041,819903.2516,
2.042,819790.3669,
2.043,819688.1396,
2.044,819596.5068,
2.045,819515.4647,
2.046,819445.0631,
2.047,819385.392,
2.048,819336.5637,
2.049,819298.6918,
2.05,819271.8712,
2.051,819256.1599,
2.052,819251.5671,
2.053,819258.0469,
2.054,819275.5003,
2.055,819303.7833,
2.056,819342.7208,
2.057,819392.1248,
2.058,819451.8125,
2.059,819521.6248,
2.06,819601.4394,
2.061,819691.1803,
2.062,819790.8194,
2.063,819900.3729,
2.064,820019.8907,
2.065,820149.4428,
2.066,820289.1019,
2.067,820438.9273,
2.068,820598.9498,
2.069,820769.1614,
2.07,820949.5096,
2.071,821139.8986,
2.072,821340.1939,
2.073,821550.2375,
2.074,821769.8564,
2.075,821998.8814,
2.076,822237.1604,
2.077,822484.5705,
2.078,822741.0254,
2.079,823006.4781,
2.08,823280.9177,
2.081,823564.362,
2.082,823856.8463,
2.083,824158.4099,
2.084,824469.0823,
2.085,824788.8715,
2.086,825117.7544,
2.087,825455.6725,
2.088,825802.5318,
2.089,826158.2068,
2.09,826522.5499,
2.091,826895.4017,
2.092,827276.6041,
2.093,827666.0119,
2.094,828063.5023,
2.095,828468.9822,
2.096,828882.3899,
2.097,829303.6937,
2.098,829732.8861,
2.099,830169.9748,
2.1,830614.972,
2.101,831068.5034,
2.102,831531.1617,
2.103,832002.8702,
2.104,832483.5065,
2.105,832972.9099,
2.106,833470.8929,
2.107,833977.2565,
2.108,834491.806,
2.109,835014.3667,
2.11,835544.7954,
2.111,836082.9882,
2.112,836628.8829,
2.113,837182.4552,
2.114,837743.7105,
2.115,838312.6717,
2.116,838889.3651,
2.117,839473.8058,
2.118,840065.9853,
2.119,840665.8623,
2.12,841273.3579,
2.121,841888.3561,
2.122,842510.7089,
2.123,843140.2454,
2.124,843776.7841,
2.125,844420.1459,
2.126,845070.1663,
2.127,845726.7057,
2.128,846389.6562,
2.129,847058.9434,
2.13,847734.5245,
2.131,848416.3816,
2.132,849104.5125,
2.133,849798.9188,
2.134,850499.5944,
2.135,851206.5154,
2.136,851919.6319,
2.137,852638.8637,
2.138,853364.1006,
2.139,854095.2058,
2.14,854832.0232,
2.141,855574.387,
2.142,856322.1322,
2.143,857075.1049,
2.144,857833.1706,
2.145,858596.2201,
2.146,859364.1717,
2.147,860136.9694,
2.148,860914.5786,
2.149,861696.9782,
2.15,862484.1513,
2.151,863276.0763,
2.152,864072.7175,
2.153,864874.0192,
2.154,865679.9015,
2.155,866490.2598,
2.156,867304.9679,
2.157,868123.8832,
2.158,868946.8546,
2.159,869773.7305,
2.16,870604.3679,
2.161,871438.6388,
2.162,872276.4355,
2.163,873117.6728,
2.164,873962.2865,
2.165,874810.2305,
2.166,875661.4705,
2.167,876515.9767,
2.168,877373.7163,
2.169,878234.6459,
2.17,879098.7066,
2.171,879965.82,
2.172,880835.888,
2.173,881708.7947,
2.174,882584.4103,
2.175,883462.5975,
2.176,884343.2184,
2.177,885226.1408,
2.178,886111.2449,
2.179,886998.4268,
2.18,887887.6008,
2.181,888778.6991,
2.182,889671.6685,
2.183,890566.4665,
2.184,891463.0548,
2.185,892361.3936,
2.186,893261.5583,
2.187,894163.208,
2.188,895066.415,
2.189,895971.0948,
2.19,896877.1484,
2.191,897784.4649,
2.192,898692.9257,
2.193,899602.409,
2.194,900512.7955,
2.195,901423.9726,
2.196,902335.839,
2.197,903248.3063,
2.198,904161.3,
2.199,905074.7583,
2.2,905988.6292,
2.201,906903.7517,
2.202,907820.9434,
2.203,908740.0977,
2.204,909661.0758,
2.205,910583.7146,
2.206,911507.8371,
2.207,912433.2648,
2.208,913359.8305,
2.209,914287.3882,
2.21,915215.8212,
2.211,916145.045,
2.212,917075.0072,
2.213,918005.6821,
2.214,918937.0624,
2.215,919869.1492,
2.216,920801.9398,
2.217,921735.4181,
2.218,922669.5456,
2.219,923604.2564,
2.22,924539.4558,
2.221,925475.0225,
2.222,926410.8148,
2.223,927346.6789,
2.224,928282.4589,
2.225,929218.0071,
2.226,930153.1923,
2.227,931087.9066,
2.228,932022.0685,
2.229,932955.6225,
2.23,933888.5359,
2.231,934820.7916,
2.232,935752.3804,
2.233,936683.2916,
2.234,937613.5042,
2.235,938542.98,
2.236,939471.6591,
2.237,940399.4583,
2.238,941326.2727,
2.239,942251.9802,
2.24,943176.4485,
2.241,944099.5428,
2.242,945021.134,
2.243,945941.1062,
2.244,946859.3616,
2.245,947775.8243,
2.246,948690.4396,
2.247,949603.1717,
2.248,950513.9985,
2.249,951422.9052,
2.25,952329.8766,
2.251,953234.8902,
2.252,954137.9102,
2.253,955038.8835,
2.254,955937.7386,
2.255,956834.3859,
2.256,957728.7218,
2.257,958620.6339,
2.258,959510.0071,
2.259,960396.7303,
2.26,961280.7028,
2.261,962161.8385,
2.262,963040.0686,
2.263,963915.3421,
2.264,964787.6237,
2.265,965656.89,
2.266,966523.124,
2.267,967386.3094,
