time,p:1,timeStamp
1.164,274028.9463,
1.165,272389.5072,
1.166,270765.2322,
1.167,269155.9539,
1.168,267561.5328,
1.169,265981.8795,
1.17,264416.9694,
1.171,262866.8486,
1.172,261331.6305,
1.173,259811.4823,
1.174,258306.606,
1.175,256817.2141,
1.176,255343.5045,
1.177,253885.6383,
1.178,252443.7222,
1.179,251017.7984,
1.18,249607.8438,
1.181,248213.7766,
1.182,246835.4711,
1.183,245472.7773,
1.184,244125.5437,
1.185,242793.6386,
1.186,241476.9692,
1.187,240175.494,
1.188,238889.2286,
1.189,237618.2434,
1.19,236362.6541,
1.191,235122.606,
1.192,233898.2552,
1.193,232689.748,
1.194,231497.2024,
1.195,230320.6934,
1.196,229160.2445,
1.197,228015.8253,
1.198,226887.3571,
1.199,225774.724,
1.2,224677.7884,
1.201,223592.7407,
1.202,222515.9139,
1.203,221447.4893,
1.204,220387.7728,
1.205,219337.1526,
1.206,218296.0479,
1.207,217264.8533,
1.208,216243.8893,
1.209,215233.3623,
1.21,214233.3416,
1.211,213243.7542,
1.212,212264.3987,
1.213,211294.9761,
1.214,210335.1318,
1.215,209384.5045,
1.216,208442.7745,
1.217,207509.7056,
1.218,206585.1738,
1.219,205669.1822,
1.22,204761.8568,
1.221,203863.4276,
1.222,202974.1956,
1.223,202094.4914,
1.224,201224.6307,
1.225,200364.8729,
1.226,199515.388,
1.227,198676.2361,
1.228,197847.3617,
1.229,197028.6032,
1.23,196219.7165,
1.231,195420.4084,
1.232,194630.376,
1.233,193849.3458,
1.234,193077.1085,
1.235,192313.5441,
1.236,191558.6346,
1.237,190812.4628,
1.238,190075.198,
1.239,189347.0701,
1.24,188628.3371,
1.241,187919.2487,
1.242,187220.0123,
1.243,186530.7654,
1.244,185851.5575,
1.245,185182.3443,
1.246,184522.9942,
1.247,183873.3062,
1.248,183233.0359,
1.249,182601.9277,
1.25,181979.7464,
1.251,181366.3062,
1.252,180761.4916,
1.253,180165.2694,
1.254,179577.6885,
1.255,178998.8698,
1.256,178428.986,
1.257,177868.2354,
1.258,177316.813,
1.259,176774.8821,
1.26,176242.5516,
1.261,175719.8601,
1.262,175206.7702,
1.263,174703.1727,
1.264,174208.9002,
1.265,173723.7475,
1.266,173247.4974,
1.267,172779.9466,
1.268,172320.9293,
1.269,171870.3353,
1.27,171428.1204,
1.271,170994.3076,
1.272,170568.9793,
1.273,170152.2621,
1.274,169744.3056,
1.275,169345.2595,
1.276,168955.2503,
1.277,168574.3617,
1.278,168202.6219,
1.279,167839.9974,
1.28,167486.3958,
1.281,167141.6759,
1.282,166805.6641,
1.283,166478.1743,
1.284,166159.0297,
1.285,165848.082,
1.286,165545.2266,
1.287,165250.4117,
1.288,164963.6403,
1.289,164684.9645,
1.29,164414.4741,
1.291,164152.2792,
1.292,163898.4923,
1.293,163653.2088,
1.294,163416.4912,
1.295,163188.3576,
1.296,162968.7766,
1.297,162757.6684,
1.298,162554.9123,
1.299,162360.3598,
1.3,162173.8508,
1.301,161983.6735,
1.302,161778.5604,
1.303,161559.3139,
1.304,161327.0354,
1.305,161082.9779,
1.306,160828.3827,
1.307,160564.3213,
1.308,160291.5641,
1.309,160010.4923,
1.31,159721.0624,
1.311,159422.8292,
1.312,159115.02,
1.313,158796.6514,
1.314,158466.6706,
1.315,158124.1024,
1.316,157768.1834,
1.317,157398.4642,
1.318,157014.8685,
1.319,156617.7013,
1.32,156207.6069,
1.321,155785.4837,
1.322,155352.3668,
1.323,154909.2963,
1.324,154457.1884,
1.325,153996.725,
1.326,153528.2786,
1.327,153051.8784,
1.328,152567.224,
1.329,152073.741,
1.33,151570.6729,
1.331,151057.1938,
1.332,150532.5284,
1.333,149996.0617,
1.334,149447.4262,
1.335,148886.5534,
1.336,148313.6851,
1.337,147729.3438,
1.338,147105.7247,
1.339,146340.0412,
1.34,145594.8545,
1.341,144887.5435,
1.342,144228.8371,
1.343,143621.5544,
1.344,143060.4399,
1.345,142533.0629,
1.346,142021.6418,
1.347,141505.5293,
1.348,140964.0162,
1.349,140379.0749,
1.35,139737.6831,
1.351,139033.4303,
1.352,138267.2149,
1.353,137446.9585,
1.354,136586.4036,
1.355,135703.1708,
1.356,134816.3521,
1.357,133943.9703,
1.358,133100.6384,
1.359,132295.7282,
1.36,131532.2727,
1.361,130806.7334,
1.362,130109.6356,
1.363,129426.9787,
1.364,128742.2006,
1.365,128038.4383,
1.366,127300.7711,
1.367,126518.1543,
1.368,125684.7936,
1.369,124800.7951,
1.37,123872.0203,
1.371,122909.1865,
1.372,121926.3486,
1.373,120938.9766,
1.374,119961.8952,
1.375,119007.3567,
1.376,118083.5009,
1.377,117193.3941,
1.378,116334.7624,
1.379,115500.4326,
1.38,114679.4115,
1.381,113858.4419,
1.382,113023.8188,
1.383,112163.2208,
1.384,111267.3162,
1.385,110330.9336,
1.386,109353.657,
1.387,108339.7785,
1.388,107297.6321,
1.389,106238.41,
1.39,105174.6309,
1.391,104118.4699,
1.392,103080.178,
1.393,102066.7865,
1.394,101081.274,
1.395,100122.2857,
1.396,99184.43107,
1.397,98259.1059,
1.398,97335.72023,
1.399,96403.15624,
1.4,95451.26134,
1.401,94469.92694,
1.402,93452.41655,
1.403,92398.16876,
1.404,91310.51503,
1.405,90196.16296,
1.406,89064.24601,
1.407,87925.07565,
1.408,86788.76945,
1.409,85663.93765,
1.41,84556.60006,
1.411,83469.47156,
1.412,82401.70048,
1.413,81349.08385,
1.414,80304.71911,
1.415,79259.99661,
1.416,78205.79264,
1.417,77133.70167,
1.418,76037.14391,
1.419,74912.20503,
1.42,73758.10451,
1.421,72577.23851,
1.422,71374.80375,
1.423,70158.06055,
1.424,68935.34175,
1.425,67714.94373,
1.426,66504.05184,
1.427,65307.83333,
1.428,64128.82317,
1.429,62966.67041,
1.43,61818.27012,
1.431,60678.2558,
1.432,59539.78107,
1.433,58395.47323,
1.434,57238.43454,
1.435,56063.15839,
1.436,54866.23533,
1.437,53646.77242,
1.438,52406.46372,
1.439,51149.32126,
1.44,49881.10627,
1.441,48608.54343,
1.442,47338.42631,
1.443,46076.73747,
1.444,44827.89468,
1.445,43594.22267,
1.446,42375.71439,
1.447,41170.10359,
1.448,39973.23608,
1.449,38779.67908,
1.45,37583.48461,
1.451,36379.0037,
1.452,35161.63892,
1.453,33928.44216,
1.454,32678.4792,
1.455,31412.91999,
1.456,30134.84966,
1.457,28848.83046,
1.458,27560.28063,
1.459,26274.75409,
1.46,24997.22303,
1.461,23731.44839,
1.462,22479.53126,
1.463,21241.6911,
1.464,20016.2983,
1.465,18800.14923,
1.466,17588.94247,
1.467,16377.88579,
1.468,15162.34847,
1.469,13938.48852,
1.47,12703.75642,
1.471,11457.21372,
1.472,10199.63084,
1.473,8933.357763,
1.474,7661.989158,
1.475,6389.873451,
1.476,5121.534333,
1.477,3861.08309,
1.478,2611.699887,
1.479,1375.249635,
1.48,152.0813697,
1.481,-1058.968204,
1.482,-2260.371759,
1.483,-3455.540434,
1.484,-4648.338675,
1.485,-5842.550612,
1.486,-7041.370668,
1.487,-8246.984033,
1.488,-9460.289863,
1.489,-10680.80256,
1.49,-11906.73644,
1.491,-13135.26059,
1.492,-14362.88581,
1.493,-15585.92822,
1.494,-16800.98799,
1.495,-18005.37907,
1.496,-19197.45394,
1.497,-20376.78422,
1.498,-21544.17585,
1.499,-22701.52101,
1.5,-23851.51098,
1.501,-24999.32376,
1.502,-26150.03668,
1.503,-27306.13034,
1.504,-28469.25658,
1.505,-29640.02772,
1.506,-30817.94866,
1.507,-32001.49521,
1.508,-33188.32812,
1.509,-34375.60829,
1.51,-35560.37068,
1.511,-36739.90577,
1.512,-37912.09876,
1.513,-39075.67901,
1.514,-40230.35844,
1.515,-41376.83085,
1.516,-42516.64467,
1.517,-43651.96624,
1.518,-44785.26649,
1.519,-45918.97576,
1.52,-47055.15208,
1.521,-48195.20699,
1.522,-49339.72284,
1.523,-50488.38477,
1.524,-51640.03186,
1.525,-52792.81908,
1.526,-53944.46578,
1.527,-55092.55523,
1.528,-56234.84534,
1.529,-57369.54859,
1.53,-58495.5455,
1.531,-59612.50478,
1.532,-60720.89651,
1.533,-61821.89982,
1.534,-62917.21901,
1.535,-64008.83515,
1.536,-65098.72721,
1.537,-66188.60029,
1.538,-67279.65673,
1.539,-68372.43921,
1.54,-69466.76405,
1.541,-70561.75354,
1.542,-71655.95744,
1.543,-72747.5481,
1.544,-73834.56031,
1.545,-74915.14376,
1.546,-75987.79422,
1.547,-77051.53343,
1.548,-78106.01575,
1.549,-79151.548,
1.55,-80189.0242,
1.551,-81219.78342,
1.552,-82245.41258,
1.553,-83267.52231,
1.554,-84287.52413,
1.555,-85306.44009,
1.556,-86324.76811,
1.557,-87342.42007,
1.558,-88358.73862,
1.559,-89372.58869,
1.56,-90382.51028,
1.561,-91386.90971,
1.562,-92384.26471,
1.563,-93373.31488,
1.564,-94353.21305,
1.565,-95323.6187,
1.566,-96284.72227,
1.567,-97237.19903,
1.568,-98182.10014,
1.569,-99120.69701,
1.57,-100054.3003,
1.571,-100984.0786,
1.572,-101910.8996,
1.573,-102835.216,
1.574,-103757.0077,
1.575,-104675.7892,
1.576,-105590.6771,
1.577,-106500.5096,
1.578,-107403.9987,
1.579,-108299.8967,
1.58,-109187.1526,
1.581,-110065.0395,
1.582,-110933.2351,
1.583,-111791.8487,
1.584,-112641.389,
1.585,-113482.6816,
1.586,-114316.7458,
1.587,-115144.6491,
1.588,-115967.3595,
1.589,-116785.614,
1.59,-117599.8213,
1.591,-118410.0097,
1.592,-119215.8274,
1.593,-120016.5921,
1.594,-120811.3837,
1.595,-121599.166,
1.596,-122378.9208,
1.597,-123149.7765,
1.598,-123911.1147,
1.599,-124662.6401,
1.6,-125404.4073,
1.601,-126138.8292,
1.602,-126868.5004,
1.603,-127594.0678,
1.604,-128316.1908,
1.605,-129035.4475,
1.606,-129752.254,
1.607,-130466.8078,
1.608,-131179.0605,
1.609,-131888.7244,
1.61,-132595.3103,
1.611,-133298.1911,
1.612,-133996.6817,
1.613,-134690.1255,
1.614,-135377.9746,
1.615,-136059.8535,
1.616,-136735.5991,
1.617,-137405.2718,
1.618,-138069.1365,
1.619,-138727.6176,
1.62,-139381.2338,
1.621,-140030.5222,
1.622,-140675.9624,
1.623,-141317.9088,
1.624,-141956.543,
1.625,-142591.8483,
1.626,-143223.6123,
1.627,-143851.4555,
1.628,-144474.8796,
1.629,-145093.3323,
1.63,-145706.2767,
1.631,-146313.2575,
1.632,-146913.9549,
1.633,-147508.2187,
1.634,-148096.0804,
1.635,-148677.7398,
1.636,-149253.5314,
1.637,-149823.8721,
1.638,-150389.2012,
1.639,-150949.9175,
1.64,-151506.3242,
1.641,-152058.5875,
1.642,-152606.7144,
1.643,-153150.5521,
1.644,-153689.8089,
1.645,-154224.0918,
1.646,-154752.9588,
1.647,-155275.974,
1.648,-155792.7622,
1.649,-156303.0542,
1.65,-156806.716,
1.651,-157303.7608,
1.652,-157794.3409,
1.653,-158278.7209,
1.654,-158757.238,
1.655,-159230.2528,
1.656,-159698.0987,
1.657,-160161.036,
1.658,-160619.2172,
1.659,-161072.667,
1.66,-161521.2798,
1.661,-161964.8348,
1.662,-162403.0257,
1.663,-162835.5012,
1.664,-163261.9104,
1.665,-163681.947,
1.666,-164095.3873,
1.667,-164502.1154,
1.668,-164902.1346,
1.669,-165295.5622,
1.67,-165682.6099,
1.671,-166063.5522,
1.672,-166438.687,
1.673,-166808.2947,
1.674,-167172.6004,
1.675,-167531.7444,
1.676,-167885.7643,
1.677,-168234.5922,
1.678,-168578.0645,
1.679,-168915.9456,
1.68,-169247.9595,
1.681,-169573.8264,
1.682,-169893.2995,
1.683,-170206.1956,
1.684,-170512.4174,
1.685,-170811.9647,
1.686,-171104.9292,
1.687,-171391.4824,
1.688,-171671.8498,
1.689,-171946.2796,
1.69,-172215.0096,
1.691,-172478.2358,
1.692,-172736.0877,
1.693,-172988.613,
1.694,-173235.7733,
1.695,-173477.4515,
1.696,-173713.4698,
1.697,-173943.6142,
1.698,-174167.665,
1.699,-174385.4257,
1.7,-174596.7492,
1.701,-174800.9987,
1.702,-174997.6385,
1.703,-175186.7918,
1.704,-175368.6581,
1.705,-175543.4868,
1.706,-175711.5445,
1.707,-175873.0808,
1.708,-176028.2979,
1.709,-176177.3261,
1.71,-176320.1551,
1.711,-176456.7989,
1.712,-176587.1537,
1.713,-176711.0466,
1.714,-176828.2704,
1.715,-176938.6143,
1.716,-177041.8937,
1.717,-177137.9763,
1.718,-177226.8006,
1.719,-177308.3844,
1.72,-177382.8236,
1.721,-177450.2794,
1.722,-177510.9587,
1.723,-177565.0879,
1.724,-177612.8856,
1.725,-177654.5407,
1.726,-177690.1856,
1.727,-177719.8748,
1.728,-177743.5987,
1.729,-177761.2834,
1.73,-177772.8043,
1.731,-177778.0072,
1.732,-177776.7328,
1.733,-177768.8405,
1.734,-177754.2307,
1.735,-177732.8595,
1.736,-177704.7469,
1.737,-177669.9764,
1.738,-177628.6856,
1.739,-177581.0505,
1.74,-177527.2652,
1.741,-177467.5193,
1.742,-177401.977,
1.743,-177330.7599,
1.744,-177253.9358,
1.745,-177171.5141,
1.746,-177083.4538,
1.747,-176989.6686,
1.748,-176890.0469,
1.749,-176784.471,
1.75,-176672.4257,
1.751,-176554.7087,
1.752,-176430.8768,
1.753,-176300.9389,
1.754,-176164.9514,
1.755,-176023.014,
1.756,-175875.2605,
1.757,-175721.8448,
1.758,-175562.924,
1.759,-175398.6434,
1.76,-175229.1213,
1.761,-175054.4394,
1.762,-174874.6375,
1.763,-174689.7139,
1.764,-174499.6317,
1.765,-174304.3296,
1.766,-174103.7351,
1.767,-173897.7795,
1.768,-173686.412,
1.769,-173469.611,
1.77,-173247.3912,
1.771,-173019.8062,
1.772,-172786.9454,
1.773,-172548.9262,
1.774,-172305.8848,
1.775,-172057.9607,
1.776,-171805.285,
1.777,-171547.9685,
1.778,-171286.0926,
1.779,-171019.7052,
1.78,-170748.8202,
1.781,-170473.4224,
1.782,-170193.4752,
1.783,-169908.9325,
1.784,-169619.7494,
1.785,-169325.8944,
1.786,-169027.3588,
1.787,-168724.1629,
1.788,-168416.3583,
1.789,-168104.0263,
1.79,-167787.2718,
1.791,-167466.2154,
1.792,-167140.9819,
1.793,-166811.6906,
1.794,-166478.4449,
1.795,-166141.3251,
1.796,-165800.3844,
1.797,-165455.6487,
1.798,-165107.119,
1.799,-164754.7789,
1.8,-164398.6023,
1.801,-164032.9897,
1.802,-163652.5872,
1.803,-163257.8712,
1.804,-162849.4502,
1.805,-162427.9928,
1.806,-161994.1493,
1.807,-161548.4781,
1.808,-161091.386,
1.809,-160623.0897,
1.81,-160143.6042,
1.811,-159652.7573,
1.812,-159150.2291,
1.813,-158635.6098,
1.814,-158108.4682,
1.815,-157568.4217,
1.816,-157015.1976,
1.817,-156448.6792,
1.818,-155868.93,
1.819,-155276.1936,
1.82,-154670.8699,
1.821,-154053.4716,
1.822,-153424.5667,
1.823,-152784.7152,
1.824,-152134.4088,
1.825,-151474.0207,
1.826,-150803.7726,
1.827,-150123.7223,
1.828,-149433.7738,
1.829,-148733.7068,
1.83,-148023.2227,
1.831,-147301.9993,
1.832,-146569.7473,
1.833,-145826.2619,
1.834,-145071.4614,
1.835,-144305.4086,
1.836,-143528.3134,
1.837,-142740.5152,
1.838,-141942.4492,
1.839,-141134.5992,
1.84,-140317.4532,
1.841,-139491.4443,
1.842,-138656.9131,
1.843,-137814.0812,
1.844,-136963.0371,
1.845,-136103.7424,
1.846,-135236.0549,
1.847,-134359.7643,
1.848,-133474.6359,
1.849,-132580.457,
1.85,-131677.0791,
1.851,-130764.4504,
1.852,-129842.6353,
1.853,-128911.8175,
1.854,-127972.2878,
1.855,-127024.4191,
1.856,-126068.6282,
1.857,-125105.3358,
1.858,-124134.9256,
1.859,-123157.7102,
1.86,-122173.9051,
1.861,-121183.6193,
1.862,-120186.8702,
1.863,-119183.5496,
1.864,-118173.5286,
1.865,-117156.6428,
1.866,-116132.7415,
1.867,-115101.7226,
1.868,-114063.5597,
1.869,-113018.3195,
1.87,-111966.1653,
1.871,-110907.3489,
1.872,-109842.1901,
1.873,-108771.0482,
1.874,-107704.9951,
1.875,-106620.5324,
1.876,-105530.0438,
1.877,-104434.2174,
1.878,-103333.7156,
1.879,-102229.104,
1.88,-101120.7939,
1.881,-100009.0072,
1.882,-98893.76732,
1.883,-97774.91581,
1.884,-96652.15308,
1.885,-95525.09658,
1.886,-94393.34841,
1.887,-93256.56357,
1.888,-92114.50923,
1.889,-90967.10801,
1.89,-89814.45959,
1.891,-88656.83844,
1.892,-87494.6686,
1.893,-86328.47921,
1.894,-85158.84739,
1.895,-83986.33601,
1.896,-82811.43494,
1.897,-81634.51328,
1.898,-80455.78865,
1.899,-79275.31724,
1.9,-78093.00526,
1.901,-76906.78069,
1.902,-75714.57461,
1.903,-74516.23765,
1.904,-73311.69481,
1.905,-72100.97013,
1.906,-70884.19778,
1.907,-69661.61827,
1.908,-68433.56078,
1.909,-67200.41421,
1.91,-65962.59103,
1.911,-64720.48888,
1.912,-63474.45508,
1.913,-62224.75862,
1.914,-60971.57309,
1.915,-59714.97267,
1.916,-58454.94125,
1.917,-57191.39327,
1.918,-55924.20314,
1.919,-54653.23923,
1.92,-53378.39782,
1.921,-52099.63252,
1.922,-50816.97536,
1.923,-49530.54705,
1.924,-48240.55521,
1.925,-46947.28121,
1.926,-45651.05754,
1.927,-44352.23892,
1.928,-43051.17128,
1.929,-41748.16241,
1.93,-40443.45854,
1.931,-39137.22936,
1.932,-37829.56366,
1.933,-36520.47554,
1.934,-35209.92036,
1.935,-33897.81799,
1.936,-32584.08019,
1.937,-31268.63823,
1.938,-29951.46731,
1.939,-28632.60458,
1.94,-27312.15838,
1.941,-25990.30794,
1.942,-24667.29362,
1.943,-23343.39931,
1.944,-22018.92944,
1.945,-20694.18378,
1.946,-19369.43344,
1.947,-18044.90117,
1.948,-16720.74842,
1.949,-15397.07078,
1.95,-14073.90218,
1.951,-12751.22696,
1.952,-11428.99827,
1.953,-10107.15991,
1.954,-8785.669,
1.955,-7464.516065,
1.956,-6143.740375,
1.957,-4823.438215,
1.958,-3503.763551,
1.959,-2184.920922,
1.96,-867.1516746,
1.961,449.2842186,
1.962,1764.128553,
1.963,3077.144571,
1.964,4388.133452,
1.965,5696.945429,
1.966,7003.484277,
1.967,8307.704681,
1.968,9609.603057,
1.969,10909.20315,
1.97,12206.53848,
1.971,13501.63394,
1.972,14794.48919,
1.973,16085.06576,
1.974,17373.27945,
1.975,18658.99938,
1.976,19942.05301,
1.977,21222.23672,
1.978,22499.33029,
1.979,23773.11337,
1.98,25043.38154,
1.981,26309.96072,
1.982,27572.71458,
1.983,28831.5512,
1.984,30086.42062,
1.985,31337.30797,
1.986,32584.22211,
1.987,33827.18176,
1.988,35066.20046,
1.989,36301.27282,
1.99,37532.3637,
1.991,38759.40162,
1.992,39982.27724,
1.993,41200.84698,
1.994,42414.94115,
1.995,43624.37544,
1.996,44828.96412,
1.997,46028.53327,
1.998,47222.93216,
1.999,48412.04147,
2,49595.77719,
2.001,50776.0727,
2.002,51954.8134,
2.003,53131.83917,
2.004,54306.95736,
2.005,55479.95658,
2.006,56650.62268,
2.007,57818.75483,
2.008,58984.17947,
2.009,60146.76044,
2.01,61306.40401,
2.011,62463.05823,
2.012,63616.7069,
2.013,64767.35906,
2.014,65915.03542,
2.015,67059.75398,
2.016,68201.51553,
2.017,69340.29296,
2.018,70476.02408,
2.019,71608.60933,
2.02,72737.91456,
2.021,73863.77842,
2.022,74986.02325,
2.023,76104.46791,
2.024,77218.9409,
2.025,78329.29191,
2.026,79435.40047,
2.027,80537.18036,
2.028,81634.57973,
2.029,82727.57666,
2.03,83816.17088,
2.031,84900.37309,
2.032,85980.19306,
2.033,87055.62831,
2.034,88126.6547,
2.035,89193.22026,
2.036,90255.24291,
2.037,91312.61229,
2.038,92365.19538,
2.039,93412.84507,
2.04,94455.41044,
2.041,95492.74747,
2.042,96524.72857,
2.043,97550.42321,
2.044,98571.59208,
2.045,99587.25749,
2.046,100597.3598,
2.047,101601.8533,
2.048,102600.7029,
2.049,103593.8801,
2.05,104581.3584,
2.051,105563.108,
2.052,106539.0915,
2.053,107509.2613,
2.054,108473.5576,
2.055,109431.9088,
2.056,110384.2334,
2.057,111330.4432,
2.058,112270.4475,
2.059,113204.1571,
2.06,114131.4894,
2.061,115052.3709,
2.062,115966.7401,
2.063,116874.5479,
2.064,117775.7564,
2.065,118670.3373,
2.066,119558.268,
2.067,120439.5282,
2.068,121314.0953,
2.069,122181.9415,
2.07,123043.0307,
2.071,123897.3173,
2.072,124744.7463,
2.073,125585.2545,
2.074,126418.7731,
2.075,127245.2312,
2.076,128064.5588,
2.077,128876.6909,
2.078,129681.5703,
2.079,130479.1489,
2.08,131269.3891,
2.081,132052.263,
2.082,132827.7503,
2.083,133595.8363,
2.084,134356.5082,
2.085,135109.7524,
2.086,135855.5511,
2.087,136593.8802,
2.088,137324.7082,
2.089,138047.9961,
2.09,138763.6982,
2.091,139471.7641,
2.092,140172.1415,
2.093,140864.7789,
2.094,141549.6286,
2.095,142226.6488,
2.096,142895.8057,
2.097,143557.0737,
2.098,144210.4354,
2.099,144855.8801,
2.1,145493.4019,
2.101,146143.8874,
2.102,146827.4362,
2.103,147542.3804,
2.104,148286.5897,
2.105,149057.7405,
2.106,149853.6043,
2.107,150672.3157,
2.108,151512.5866,
2.109,152373.8379,
2.11,153256.2353,
2.111,154160.6247,
2.112,155088.3803,
2.113,156041.1857,
2.114,157020.7793,
2.115,158028.699,
2.116,159066.0614,
2.117,160133.3959,
2.118,161230.5653,
2.119,162356.7738,
2.12,163510.6624,
2.121,164690.4757,
2.122,165894.2766,
2.123,167120.1797,
2.124,168366.5684,
2.125,169632.2827,
2.126,170916.7331,
2.127,172219.9308,
2.128,173542.4476,
2.129,174885.2998,
2.13,176249.7756,
2.131,177637.2307,
2.132,179048.8802,
2.133,180485.6135,
2.134,181947.8568,
2.135,183435.4997,
2.136,184947.8943,
2.137,186483.9252,
2.138,188042.1388,
2.139,189620.9148,
2.14,191218.6544,
2.141,192833.962,
2.142,194465.7946,
2.143,196113.5619,
2.144,197777.163,
2.145,199456.959,
2.146,201153.6839,
2.147,202868.3092,
2.148,204601.8798,
2.149,206355.3449,
2.15,208129.4044,
2.151,209924.3931,
2.152,211740.2144,
2.153,213576.3336,
2.154,215431.8284,
2.155,217305.4895,
2.156,219195.9561,
2.157,221101.8689,
2.158,223022.0178,
2.159,224955.4678,
2.16,226901.644,
2.161,228860.3685,
2.162,230831.8423,
2.163,232816.5794,
2.164,234815.2996,
2.165,236828.7977,
2.166,238857.8057,
2.167,240902.8661,
2.168,242964.2341,
2.169,245041.8193,
2.17,247135.1746,
2.171,249243.5324,
2.172,251365.8822,
2.173,253501.0781,
2.174,255647.9622,
2.175,257805.4852,
2.176,259972.8115,
2.177,262149.392,
2.178,264334.9983,
2.179,266529.7136,
2.18,268733.8821,
2.181,270948.0261,
2.182,273172.7412,
2.183,275408.5839,
2.184,277655.9684,
2.185,279915.0829,
2.186,282185.8396,
2.187,284467.8607,
2.188,286760.5041,
2.189,289062.923,
2.19,291374.1508,
2.191,293693.2004,
2.192,296019.163,
2.193,298351.295,
2.194,300689.0805,
2.195,303032.2627,
2.196,305380.8398,
2.197,307735.0283,
2.198,310095.1976,
2.199,312461.7865,
2.2,314835.2126,
2.201,317226.3752,
2.202,319645.6249,
2.203,322092.0659,
2.204,324564.3224,
2.205,327060.6907,
2.206,329579.3302,
2.207,332118.4676,
2.208,334676.5878,
2.209,337252.5854,
2.21,339845.8586,
2.211,342456.3345,
2.212,345084.4238,
2.213,347730.9126,
2.214,350396.8075,
2.215,353083.1552,
2.216,355790.861,
2.217,358520.5306,
2.218,361272.3546,
2.219,364046.0514,
2.22,366840.8726,
2.221,369655.6708,
2.222,372489.0178,
2.223,375339.3567,
2.224,378205.1683,
2.225,381085.1272,
2.226,383978.2292,
2.227,386883.8728,
2.228,389801.8865,
2.229,392732.4978,
2.23,395676.2504,
2.231,398633.8825,
2.232,401606.1812,
2.233,404593.8352,
2.234,407597.303,
2.235,410616.7156,
2.236,413651.8239,
2.237,416701.9981,
2.238,419766.2773,
2.239,422843.4612,
2.24,425932.2318,
2.241,429031.2871,
2.242,432139.4697,
2.243,435255.8736,
2.244,438379.9148,
2.245,441511.3579,
2.246,444650.2965,
2.247,447797.0902,
2.248,450952.2684,
2.249,454116.4143,
2.25,457290.0441,
2.251,460473.4987,
2.252,463666.861,
2.253,466869.9086,
2.254,470082.1097,
2.255,473302.6579,
2.256,476530.544,
2.257,479764.6526,
2.258,483003.8696,
2.259,486247.1885,
2.26,489493.7985,
2.261,492743.1459,
2.262,495994.9598,
2.263,499249.2399,
2.264,502506.2093,
2.265,505766.2386,
2.266,509029.7533,
